,STOP_ID,STOP_FRISK_DATE,STOP_FRISK_TIME,YEAR2,MONTH2,DAY2,STOP_WAS_INITIATED,RECORD_STATUS_CODE,ISSUING_OFFICER_RANK,ISSUING_OFFICER_COMMAND_CODE,SUPERVISING_OFFICER_RANK,SUPERVISING_OFFICER_COMMAND_CODE,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_EXPLAINED_STOP_FLAG,OTHER_PERSON_STOPPED_FLAG,SUSPECT_ARRESTED_FLAG,SUSPECT_ARREST_OFFENSE,SUMMONS_ISSUED_FLAG,OFFICER_IN_UNIFORM_FLAG,ID_CARD_IDENTIFIES_OFFICER_FLAG,SHIELD_IDENTIFIES_OFFICER_FLAG,VERBAL_IDENTIFIES_OFFICER_FLAG,FRISKED_FLAG,SEARCHED_FLAG,ASK_FOR_CONSENT_FLG,CONSENT_GIVEN_FLG,OTHER_CONTRABAND_FLAG,FIREARM_FLAG,KNIFE_CUTTER_FLAG,OTHER_WEAPON_FLAG,WEAPON_FOUND_FLAG,PHYSICAL_FORCE_CEW_FLAG,PHYSICAL_FORCE_DRAW_POINT_FIREARM_FLAG,PHYSICAL_FORCE_HANDCUFF_SUSPECT_FLAG,PHYSICAL_FORCE_OC_SPRAY_USED_FLAG,PHYSICAL_FORCE_OTHER_FLAG,PHYSICAL_FORCE_RESTRAINT_USED_FLAG,PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG,PHYSICAL_FORCE_WEAPON_IMPACT_FLAG,BACKROUND_CIRCUMSTANCES_VIOLENT_CRIME_FLAG,BACKROUND_CIRCUMSTANCES_SUSPECT_KNOWN_TO_CARRY_WEAPON_FLAG,SUSPECTS_ACTIONS_CASING_FLAG,SUSPECTS_ACTIONS_CONCEALED_POSSESSION_WEAPON_FLAG,SUSPECTS_ACTIONS_DECRIPTION_FLAG,SUSPECTS_ACTIONS_DRUG_TRANSACTIONS_FLAG,SUSPECTS_ACTIONS_IDENTIFY_CRIME_PATTERN_FLAG,SUSPECTS_ACTIONS_LOOKOUT_FLAG,SUSPECTS_ACTIONS_OTHER_FLAG,SUSPECTS_ACTIONS_PROXIMITY_TO_SCENE_FLAG,SEARCH_BASIS_ADMISSION_FLAG,SEARCH_BASIS_CONSENT_FLAG,SEARCH_BASIS_HARD_OBJECT_FLAG,SEARCH_BASIS_INCIDENTAL_TO_ARREST_FLAG,SEARCH_BASIS_OTHER_FLAG,SEARCH_BASIS_OUTLINE_FLAG,DEMEANOR_CODE,DEMEANOR_OF_PERSON_STOPPED,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,SUSPECT_OTHER_DESCRIPTION,STOP_LOCATION_PRECINCT,STOP_LOCATION_FULL_ADDRESS,STOP_LOCATION_STREET_NAME,STOP_LOCATION_X,STOP_LOCATION_Y,STOP_LOCATION_ZIP_CODE,STOP_LOCATION_PATROL_BORO_NAME,STOP_LOCATION_BORO_NAME,IMMEDIATE_STOP_FLAG,STOP_FRISK_TIME_HOUR,KMEANS_DEMEANOR,TIME_NUM,SUSPECT_REPORTED_AGE_CUT
424,6798,2020-09-05,13:50:00,2020,September,Saturday,Based on Radio Run,APP,POM,113,SGT,113,CPW,15,Y,Y,Y,CPW,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,CO,empty,14,MALE,BLACK,5.5,150,THN,BLACK,BLK,empty,113,153-22 FOCH BLVD,FOCH BLVD,1042702,187623,11434,PBQS,QUEENS,Y,13,0,13.833333333333334,"[10, 20)"
425,509,2020-01-18,17:11:00,2020,January,Saturday,Based on Radio Run,APP,POM,23,SGT,23,BURGLARY,29,Y,Y,N,not arrested,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,SA,CALM,25,MALE,WHITE,5.566666666666666,153,THN,unknown,BLK,KHAKI PANTS GRAY SWEATER,23,1 AVE && E 105 ST,1 AVE,1000710,226718,10029,PBMN,MANHATTAN,Y,17,1,17.183333333333334,"[20, 30)"
426,1170,2020-02-04,02:30:00,2020,February,Tuesday,Based on Radio Run,APP,POM,121,SGT,121,CPW,5,Y,N,N,not arrested,N,Y,N,N,N,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,SB,AGGRESSIVE,27,MALE,WHITE,6.0,180,MED,BROWN,BLK,RED HOODIE BLACK VEST KHAKI P,121,950 RICHMOND AVE,RICHMOND AVE,942826,166662,10303,PBSI,STATEN ISLAND,Y,2,0,2.5,"[20, 30)"
427,4816,2020-05-16,17:13:00,2020,May,Saturday,Based on Self Initiated,APP,OTHER,63,OTHER,63,UNAUTHORIZED USE OF A VEHICLE,12,Y,N,N,not arrested,N,Y,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,SA,NERVOUS,26,MALE,BLACK,5.1,160,THN,BROWN,BLK,empty,63,AVENUE N && E 51 ST,AVENUE N,1004828,164808,11234,PBBS,BROOKLYN,N,17,2,17.216666666666665,"[20, 30)"
428,8267,2020-11-07,19:53:00,2020,November,Saturday,Based on Radio Run,APP,POM,40,SGT,40,CPW,11,Y,Y,Y,MENACING,N,Y,N,N,N,Y,N,N,empty,N,N,N,N,N,N,N,Y,N,N,N,Y,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,CM,NERVOUS,14,MALE,BLACK,5.6,120,THN,BROWN,BLK,empty,40,E 141 ST && ALEXANDER AVE,E 141 ST,1005364,235112,10454,PBBX,BRONX,Y,19,2,19.883333333333333,"[10, 20)"
429,7164,2020-09-17,07:55:00,2020,September,Thursday,Based on Radio Run,APP,POM,19,SGT,19,PETIT LARCENY,32,Y,Y,N,not arrested,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,CM,CALM,24,MALE,BLACK,5.1,200,MED,BROWN,BRO,empty,19,LEXINGTON AVE && E 86 ST,LEXINGTON AVE,996551,223272,10028,PBMN,MANHATTAN,N,7,1,7.916666666666667,"[20, 30)"
430,4199,2020-05-05,17:01:00,2020,May,Tuesday,Based on Radio Run,APP,POM,42,SGT,42,GRAND LARCENY,5,Y,N,N,not arrested,N,Y,N,N,N,N,N,N,empty,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,CM,CONFUSED,42,FEMALE,BLACK,5.5,168,MED,unknown,BLK,empty,42,PROSPECT AVE && E 168 ST,PROSPECT AVE,1012493,241147,10459,PBBX,BRONX,Y,17,9,17.016666666666666,"[40, 50)"
431,1252,2020-02-10,14:15:00,2020,February,Monday,Based on Radio Run,APP,POM,860,SGT,860,ASSAULT,20,Y,N,Y,ASSAULT,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,CM,empty,27,MALE,BLACK,5.9,180,THN,BLACK,OTHER,DURAG ON HEAD SHORTS HOODIE,19,E 63 ST && LEXINGTON AVE,E 63 ST,993640,217848,unknown,PBMN,MANHATTAN,N,14,0,14.25,"[20, 30)"
432,3960,2020-04-17,11:10:00,2020,April,Friday,Based on Radio Run,APP,POM,106,SGT,106,BURGLARY,2,Y,N,N,not arrested,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,CM,ANXIOUS,20,MALE,BLACK,5.1,160,THN,BROWN,BLK,empty,106,113 ST && ROCKAWAY BLVD,113 ST,1032660,186096,11420,PBQS,QUEENS,Y,11,0,11.166666666666666,"[20, 30)"
433,9483,2020-12-11,23:20:00,2020,December,Friday,Based on Self Initiated,APP,POM,75,LT,187,CPW,1,Y,Y,Y,CPW,N,Y,N,N,N,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,CM,empty,17,MALE,BLACK,5.7,150,THN,BLACK,BRO,empty,77,1768 ATLANTIC AVE,ATLANTIC AVE,1003199,186020,11213,PBBN,BROOKLYN,Y,23,0,23.333333333333332,"[10, 20)"
434,7064,2020-09-17,10:28:00,2020,September,Thursday,Based on Radio Run,APP,POM,40,SGT,40,CPW,12,Y,Y,N,not arrested,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,CM,CONFUSED/UPSET,31,MALE,BLACK,6.3,200,MED,BROWN,BLK,WHITE TSHIRT/KHAKI PANTS,40,251 E 138 ST,E 138 ST,1004252,234992,10451,PBBX,BRONX,Y,10,9,10.466666666666667,"[30, 40)"
435,2915,2020-03-21,03:37:00,2020,March,Saturday,Based on Radio Run,APP,POM,13,SGT,13,ROBBERY,17,Y,Y,Y,ROBBERY,N,N,N,S,V,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,CM,NERVOUS,15,MALE,BLACK,6.3,170,THN,BROWN,BLK,empty,13,W 23 ST && AVENUE OF THE AMERICAS,W 23 ST,986244,209939,10010,PBMS,MANHATTAN,N,3,2,3.6166666666666667,"[10, 20)"
436,7013,2020-09-09,23:37:00,2020,September,Wednesday,Based on Radio Run,APP,POM,67,SGT,67,ASSAULT,2,Y,Y,N,not arrested,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,CM,CALM,30,MALE,BLACK,6.0,250,UNKNOWN,BROWN,BLK,NONE,67,130 ROCKAWAY PKWY,ROCKAWAY PKWY,1005645,180945,11212,PBBS,BROOKLYN,Y,23,1,23.616666666666667,"[30, 40)"
437,9338,2020-12-27,19:17:00,2020,December,Sunday,Based on Radio Run,APP,POM,40,SGT,40,CPW,5,N,Y,N,not arrested,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,CM,empty,20,MALE,BLACK,5.6,160,MED,BLACK,BLK,BLACK JACKET BLACK PANTS,40,500 TRINITY AVE,TRINITY AVE,1009128,235125,10455,PBBX,BRONX,Y,19,0,19.283333333333335,"[20, 30)"
438,385,2020-01-15,17:18:00,2020,January,Wednesday,Based on Radio Run,APP,POM,103,SGT,103,MENACING,2,Y,Y,N,not arrested,N,Y,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,CM,NORMAL,32,MALE,WHITE,5.5,140,MED,BROWN,BLK,empty,103,157 ST && 108 AVE,157 ST,1040957,192464,11433,PBQS,QUEENS,Y,17,3,17.3,"[30, 40)"
439,8834,2020-12-01,20:15:00,2020,December,Tuesday,Based on Radio Run,APP,POM,6,SGT,6,CRIMINAL TRESPASS,15,N,N,Y,ROBBERY,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,CM,IRATE AND  CRYING,32,FEMALE,BLACK,5.6,150,THN,BROWN,BRO,BLACK JACKET,6,860 WASHINGTON ST,WASHINGTON ST,982168,209294,10014,PBMS,MANHATTAN,Y,20,0,20.25,"[30, 40)"
440,2383,2020-03-11,14:40:00,2020,March,Wednesday,Based on Self Initiated,APP,POM,114,SGT,114,CPW,5,Y,N,Y,CPW,N,N,N,S,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,Y,N,Y,Y,SB,"ANNOYED, UPSET",17,MALE,BLACK,5.8,140,THN,BROWN,BLK,MOUSTACHE AFRO BLACK SWEAT OU,114,31 AVE && 48 ST,31 AVE,1008994,215565,11103,PBQN,QUEENS,N,14,4,14.666666666666666,"[10, 20)"
441,6491,2020-08-17,23:00:00,2020,August,Monday,Based on Radio Run,APP,POM,43,LT,43,CPW,11,Y,N,Y,CPW,N,Y,N,N,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,Y,N,N,N,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,Y,Y,N,Y,N,N,CM,UPSET,26,MALE,BLACK,5.7,160,THN,BROWN,BLK,empty,43,WHITE PLAINS RD && LAFAYETTE AVE,WHITE PLAINS RD,1023479,238790,10473,PBBX,BRONX,N,23,4,23.0,"[20, 30)"
442,6679,2020-08-29,01:11:00,2020,August,Saturday,Based on Radio Run,APP,POM,63,SGT,63,UNAUTHORIZED USE OF A VEHICLE,8,Y,Y,N,not arrested,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,CM,CALM,17,MALE,BLACK,5.8,140,THN,BROWN,BLK,empty,63,MAYFAIR DRIVE && EAST 54 STREET,MAYFAIR DRIVE,1000447,168067,unknown,PBBS,BROOKLYN,N,1,1,1.1833333333333333,"[10, 20)"
443,4498,2020-05-08,03:20:00,2020,May,Friday,Based on Radio Run,APP,OTHER,505,OTHER,505,GRAND LARCENY AUTO,5,Y,N,N,not arrested,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,CM,UNDERSTANDING,25,MALE,BLACK,5.8,180,MED,BROWN,BLK,empty,105,LINDEN BLVD && CROSS ISLAND PKWY,LINDEN BLVD,1060102,191016,11411,PBQS,QUEENS,N,3,0,3.3333333333333335,"[20, 30)"
444,9215,2020-12-19,02:30:00,2020,December,Saturday,Based on Radio Run,APP,POM,75,SGT,75,CPW,5,Y,Y,N,not arrested,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,CM,NERVES,20,MALE,WHITE,5.6,120,THN,BROWN,BLK,ACCOMPANIED WITH SUSPECT WITH,75,LINDEN BLVD && HINSDALE ST,LINDEN BLVD,1012816,178898,11207,PBBN,BROOKLYN,Y,2,0,2.5,"[20, 30)"
445,9078,2020-12-14,11:15:00,2020,December,Monday,Based on Radio Run,APP,POM,120,SGT,120,RECKLESS ENDANGERMENT,41,Y,Y,N,not arrested,N,Y,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,SA,SHOCKED,33,FEMALE,BLACK,5.3,200,MED,BROWN,BLK,UNKNOWN,120,137 HENDRICKS AVE,HENDRICKS AVE,960367,172521,10301,PBSI,STATEN ISLAND,N,11,0,11.25,"[30, 40)"
446,7930,2020-10-20,17:50:00,2020,October,Tuesday,Based on C/W on Scene,APP,POM,7,SGT,7,PETIT LARCENY,10,Y,N,N,not arrested,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,CM,CALM,35,MALE,BLACK,5.8,180,MED,BROWN,BLK,empty,7,LUDLOW ST && GRAND ST,LUDLOW ST,987036,200489,10002,PBMS,MANHATTAN,Y,17,1,17.833333333333332,"[30, 40)"
447,6547,2020-08-20,02:44:00,2020,August,Thursday,Based on Self Initiated,APP,POM,112,LT,112,RECKLESS ENDANGERMENT,10,Y,Y,Y,CPW,N,Y,N,N,N,N,Y,N,empty,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,SA,NERVOUS,18,MALE,BLACK,6.0,215,MED,BROWN,BLK,BLACK PANTS BLACK SWEATER,112,75-09 WOODHAVEN BLVD,WOODHAVEN BLVD,1023393,197385,11385,PBQN,QUEENS,N,2,2,2.7333333333333334,"[10, 20)"
448,4075,2020-04-30,21:24:00,2020,April,Thursday,Based on Radio Run,APP,POM,25,SGT,25,CPW,1,Y,N,N,not arrested,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,CM,UNDERSTANDING,30,MALE,WHITE,5.7,150,THN,BROWN,BLK,BLACK HOODIE,25,409 E 116 ST,E 116 ST,1002317,229249,10035,PBMN,MANHATTAN,Y,21,0,21.4,"[30, 40)"
449,2260,2020-02-22,18:58:00,2020,February,Saturday,Based on Radio Run,APP,POM,72,SGT,72,BURGLARY,15,Y,Y,N,not arrested,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,N,SA,BELLIGERENT,32,MALE,WHITE,5.3,150,MED,BROWN,BLK,empty,72,74 E 7 ST,E 7 ST,991213,176497,11218,PBBS,BROOKLYN,Y,18,0,18.966666666666665,"[30, 40)"
450,9066,2020-12-11,17:49:00,2020,December,Friday,Based on Self Initiated,APP,POM,6,SGT,6,BURGLARY,6,Y,Y,Y,CRIMINAL TRESPASS,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,SA,COOPERTIVE,39,FEMALE,WHITE,5.3,130,MED,BROWN,BRO,empty,6,212 SULLIVAN ST,SULLIVAN ST,984210,204976,10012,PBMS,MANHATTAN,Y,17,0,17.816666666666666,"[30, 40)"
451,4224,2020-05-04,17:09:00,2020,May,Monday,Based on Radio Run,APP,POM,121,SGT,121,CPW,10,Y,N,Y,MENACING,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,SA,ANGRY,33,MALE,WHITE,6.4,215,MED,BROWN,OTHER,empty,123,1001 RATHBUN AVE,RATHBUN AVE,926041,134753,10309,PBSI,STATEN ISLAND,Y,17,8,17.15,"[30, 40)"
452,5189,2020-05-17,00:09:00,2020,May,Sunday,Based on Self Initiated,APP,POM,75,SGT,75,CPW,1,Y,N,N,not arrested,N,N,N,S,V,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,CM,CIMBATIVE,23,MALE,BLACK,5.8,185,THN,BROWN,BLK,empty,75,SUTTER AVE && SHEFFIELD AVE,SUTTER AVE,1013046,183111,11207,PBBN,BROOKLYN,Y,0,0,0.15,"[20, 30)"
453,6110,2020-05-29,01:05:00,2020,May,Friday,Based on Radio Run,APP,POM,83,LT,83,CRIMINAL MISCHIEF,22,Y,N,N,not arrested,N,Y,N,N,N,N,N,N,empty,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,CM,BELLIGERENT AND UNCOOPERATIVE.,25,MALE,WHITE,5.6,140,THN,unknown,BRO,BLACK HELMET SKATEBOARD AFRO,83,193 ST NICHOLAS AVE,ST NICHOLAS AVE,1007732,195755,11237,PBBN,BROOKLYN,Y,1,0,1.0833333333333333,"[20, 30)"
454,256,2020-01-10,21:44:00,2020,January,Friday,Based on C/W on Scene,APP,POF,19,SGT,19,GRAND LARCENY,14,Y,Y,N,not arrested,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,CM,empty,25,MALE,BLACK,5.7,160,THN,BROWN,BLK,UNKNOWN,19,2 AVE && E 74 ST,2 AVE,996049,219855,10021,PBMN,MANHATTAN,Y,21,0,21.733333333333334,"[20, 30)"
455,7496,2020-09-29,01:45:00,2020,September,Tuesday,Based on Radio Run,APP,POM,79,SGT,79,ROBBERY,17,Y,Y,Y,ROBBERY,N,Y,N,N,N,N,Y,N,empty,N,Y,N,N,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,CM,empty,18,MALE,BLACK,5.5,140,THN,unknown,OTHER,empty,88,CLASSON AVE && FULTON ST,CLASSON AVE,995737,187656,11238,PBBN,BROOKLYN,Y,1,0,1.75,"[10, 20)"
456,118,2020-01-05,19:42:00,2020,January,Sunday,Based on Radio Run,APP,POM,107,SGT,107,PETIT LARCENY,4,Y,N,Y,PETIT LARCENY,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,CM,CALM,34,MALE,WHITE,5.5,150,MED,BROWN,BRO,BEARD GRAY NIKE SWEATSHIRT WI,107,PARSONS BOULEVARD && GRAND CENTRAL PARKWAY,PARSONS BOULEVARD,1036790,205267,unknown,PBQS,QUEENS,Y,19,1,19.7,"[30, 40)"
457,339,2020-01-08,21:20:00,2020,January,Wednesday,Based on Radio Run,APP,POM,62,SGT,62,BURGLARY,2,Y,N,N,not arrested,N,N,N,S,V,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,CM,CALM,25,MALE,OTHER,6.0,175,THN,BROWN,BLK,empty,62,1748 66 ST,66 ST,986474,164830,11204,PBBS,BROOKLYN,Y,21,1,21.333333333333332,"[20, 30)"
458,2579,2020-01-24,22:47:00,2020,January,Friday,Based on Self Initiated,APP,POM,425,OTHER,425,CPW,5,Y,N,N,not arrested,N,N,N,S,V,Y,N,empty,empty,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,CM,AGITATATED,16,MALE,BLACK,5.5,150,THN,BROWN,OTHER,SKULL CAP/ CAMO JACKET,44,1000 OGDEN AVE,OGDEN AVE,1003813,242748,10452,PBBX,BRONX,N,22,0,22.783333333333335,"[10, 20)"
459,5893,2020-07-09,17:12:00,2020,July,Thursday,Based on C/W on Scene,APP,POM,13,LT,13,ROBBERY,2,Y,N,N,not arrested,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,SA,CALM,31,MALE,WHITE,5.1,180,MED,BROWN,BLK,BLACK HAT,9,E 14 ST && 2 AVE,E 14 ST,988422,206092,10003,PBMS,MANHATTAN,Y,17,1,17.2,"[30, 40)"
460,3439,2020-03-26,15:50:00,2020,March,Thursday,Based on C/W on Scene,APP,POM,94,SGT,94,ROBBERY,30,Y,Y,N,not arrested,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,SA,SCARED,15,MALE,BLACK,6.0,160,THN,BROWN,BLK,empty,94,DRIGGS AVE && LORIMER ST,DRIGGS AVE,997930,202217,11222,PBBN,BROOKLYN,Y,15,0,15.833333333333334,"[10, 20)"
461,565,2020-01-19,00:56:00,2020,January,Sunday,Based on Radio Run,APP,POM,43,SGT,43,CPW,1,Y,Y,N,not arrested,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,CM,CALM,17,MALE,BLACK,5.8,139,UNKNOWN,unknown,OTHER,empty,43,405 OLMSTEAD AVE,OLMSTEAD AVE,1025650,236101,10473,PBBX,BRONX,Y,0,1,0.9333333333333333,"[10, 20)"
462,1246,2020-02-06,13:19:00,2020,February,Thursday,Based on C/W on Scene,APP,POM,19,SGT,19,PETIT LARCENY,5,Y,N,Y,ROBBERY,N,N,N,S,N,N,Y,N,N,Y,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,CO,CALM,27,MALE,BLACK,5.8,170,MED,BROWN,BLK,TATTOOS ON FACE AND HANDS,19,165 E 86 ST,E 86 ST,996832,223179,10028,PBMN,MANHATTAN,N,13,1,13.316666666666666,"[20, 30)"
463,7552,2020-10-10,17:50:00,2020,October,Saturday,Based on Self Initiated,APP,POM,24,SGT,24,GRAND LARCENY,10,Y,N,N,not arrested,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,CM,CALM,32,MALE,BLACK,5.1,180,THN,BROWN,BLK,BLACK DKNY JACKET GREY SWEATP,20,W 86 ST && BROADWAY,W 86 ST,990758,226482,10024,PBMN,MANHATTAN,Y,17,1,17.833333333333332,"[30, 40)"
464,4954,2020-05-12,00:49:00,2020,May,Tuesday,Based on Radio Run,APP,POF,47,SGT,47,BURGLARY,19,Y,N,Y,BURGLARY,N,Y,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,CM,NERVEOUS,53,MALE,BLACK,5.1,170,THN,BROWN,BLK,BLACK HOODY TAN JACKET CARRYI,47,CHESTER ST && EASTCHESTER RD,CHESTER ST,1026446,259542,10469,PBBX,BRONX,Y,0,0,0.8166666666666667,"[50, 60)"
465,8999,2020-12-09,14:10:00,2020,December,Wednesday,Based on Radio Run,APP,POM,63,LT,63,BURGLARY,10,Y,Y,Y,BURGLARY,N,Y,N,N,N,N,Y,empty,empty,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,SA,empty,21,MALE,BLACK,5.5,150,THN,BROWN,BLK,empty,63,1525 E 52 ST,E 52 ST,1005033,166033,11234,PBBS,BROOKLYN,Y,14,0,14.166666666666666,"[20, 30)"
466,7554,2020-10-09,09:42:00,2020,October,Friday,Based on Radio Run,APP,POM,70,SGT,70,MENACING,8,Y,N,Y,MENACING,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,CO,CONFUSED,29,MALE,BLACK,6.3,190,THN,BROWN,BLK,GREY AND BLACK SWEAT SUIT,70,2610 GLENWOOD RD,GLENWOOD RD,997659,170034,11210,PBBS,BROOKLYN,Y,9,9,9.7,"[20, 30)"
467,277,2020-01-08,00:00:00,2020,January,Wednesday,Based on Radio Run,APP,POM,67,LT,67,CPW,5,Y,N,N,not arrested,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,PF,ALARMED,12,MALE,BLACK,5.3,120,THN,BROWN,BLK,GRAY BACKPACK BLACK WINTER JA,67,LINDEN BLVD && UTICA AVE,LINDEN BLVD,1003505,177483,11203,PBBS,BROOKLYN,Y,0,0,0.0,"[10, 20)"
