,STOP_WAS_INITIATED,STOP_DURATION_MINUTES,SUSPECT_ARRESTED_FLAG,SUSPECT_ARREST_OFFENSE,FRISKED_FLAG,SEARCHED_FLAG,BACKROUND_CIRCUMSTANCES_VIOLENT_CRIME_FLAG,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,STOP_LOCATION_BORO_NAME,IMMEDIATE_STOP_FLAG,STOP_FRISK_TIME_HOUR,KMEANS_DEMEANOR
4398,Based on Radio Run,14,N,not arrested,N,N,N,25,FEMALE,BLACK,6.0,180,MED,BROWN,BLK,QUEENS,Y,16,7
4399,Based on Radio Run,10,N,not arrested,Y,N,Y,13,MALE,BLACK,5.7,140,THN,BROWN,BRO,MANHATTAN,Y,18,3
4400,Based on Radio Run,3,Y,CRIMINAL MISCHIEF,Y,Y,N,21,MALE,WHITE,5.9,190,MED,OTHER,BRO,BROOKLYN,Y,22,4
4401,Based on Radio Run,1,N,not arrested,N,N,N,42,FEMALE,WHITE,5.0,130,MED,BROWN,BLK,MANHATTAN,Y,13,0
4402,Based on Radio Run,13,N,not arrested,N,N,N,19,MALE,BLACK,6.4,160,THN,BROWN,BLK,QUEENS,Y,21,1
4403,Based on Radio Run,20,N,not arrested,Y,Y,Y,54,MALE,WHITE,5.5,145,THN,OTHER,BRO,BRONX,Y,22,1
4404,Based on Self Initiated,32,N,not arrested,N,Y,N,24,MALE,BLACK,6.0,200,THN,BROWN,BLK,STATEN ISLAND,Y,22,6
4405,Based on Radio Run,13,N,not arrested,N,N,N,43,MALE,WHITE,5.5,150,THN,unknown,BLK,BROOKLYN,N,0,5
4406,Based on Radio Run,21,Y,OTHER,N,Y,N,25,MALE,WHITE,5.9,170,MED,BROWN,BRO,BROOKLYN,Y,15,1
4407,Based on Self Initiated,1,Y,CPW,Y,Y,N,18,MALE,BLACK,5.3,220,HEA,BROWN,BRO,BRONX,Y,22,0
4408,Based on Radio Run,1,Y,PETIT LARCENY,Y,Y,N,33,MALE,BLACK,5.1,200,MED,BROWN,BLK,MANHATTAN,Y,16,1
4409,Based on Self Initiated,5,N,not arrested,N,N,N,40,MALE,WHITE,5.9,175,MED,BROWN,BLK,BROOKLYN,N,23,2
4410,Based on C/W on Scene,20,N,not arrested,Y,N,Y,34,FEMALE,WHITE,5.3,130,MED,BROWN,BLK,BROOKLYN,Y,3,1
4412,Based on Self Initiated,10,Y,OTHER,N,Y,N,13,MALE,BLACK,5.3,120,THN,BLACK,BLK,BRONX,Y,16,2
4413,Based on Radio Run,6,N,not arrested,Y,Y,Y,23,MALE,BLACK,6.1,150,THN,BROWN,BLK,BRONX,Y,18,5
4414,Based on Radio Run,7,N,not arrested,N,N,N,35,MALE,BLACK,5.9,155,THN,BROWN,BLK,BRONX,N,10,2
4415,Based on Self Initiated,1,N,not arrested,Y,Y,N,35,MALE,BLACK,6.0,175,MED,BLACK,BLK,BROOKLYN,Y,0,3
4416,Based on Self Initiated,1,N,not arrested,Y,Y,N,30,MALE,BLACK,6.2,220,UNKNOWN,unknown,BLK,BRONX,Y,0,0
4417,Based on Radio Run,10,Y,ASSAULT,N,Y,N,40,MALE,WHITE,5.7,190,MED,OTHER,BLK,QUEENS,Y,17,0
4418,Based on Radio Run,20,Y,ROBBERY,Y,Y,Y,28,MALE,BLACK,6.3,170,THN,BROWN,BLK,BROOKLYN,N,23,0
4419,Based on Radio Run,1,N,not arrested,Y,N,N,16,MALE,BLACK,5.6,180,HEA,BROWN,BLK,BROOKLYN,N,23,7
4420,Based on Radio Run,5,N,not arrested,N,N,N,22,MALE,BLACK,6.0,170,THN,BROWN,BLK,QUEENS,Y,18,1
4421,Based on C/W on Scene,15,N,not arrested,Y,N,N,31,MALE,BLACK,6.1,230,HEA,BROWN,BLK,BROOKLYN,Y,15,1
4422,Based on Radio Run,10,Y,ASSAULT,Y,Y,Y,20,MALE,WHITE,5.11,130,THN,BROWN,BLK,BROOKLYN,Y,9,0
4423,Based on Radio Run,10,Y,ASSAULT,Y,N,Y,60,MALE,BLACK,5.5,150,UNKNOWN,unknown,OTHER,MANHATTAN,Y,19,1
4424,Based on C/W on Scene,5,N,not arrested,N,N,N,30,FEMALE,WHITE,6.0,200,HEA,unknown,BRO,BROOKLYN,N,22,1
4425,Based on Radio Run,5,N,not arrested,N,N,N,68,MALE,WHITE,5.1,180,MED,BROWN,OTHER,BRONX,N,9,1
4426,Based on C/W on Scene,3,N,not arrested,N,N,N,31,MALE,BLACK,6.0,200,UNKNOWN,BROWN,BLK,BROOKLYN,Y,14,4
4427,Based on C/W on Scene,21,N,not arrested,Y,Y,Y,30,MALE,BLACK,5.8,150,THN,BROWN,BLK,BROOKLYN,Y,23,5
4428,Based on Radio Run,10,N,not arrested,Y,N,Y,17,MALE,BLACK,5.9,140,THN,BROWN,BLK,BROOKLYN,Y,21,1
4429,Based on Radio Run,5,N,not arrested,N,N,N,33,FEMALE,BLACK,5.9,275,HEA,BROWN,BRO,BROOKLYN,N,8,0
4430,Based on Radio Run,5,Y,BURGLARY,Y,Y,Y,49,MALE,BLACK,5.11,150,MED,BROWN,BLK,BROOKLYN,Y,0,1
4431,Based on Radio Run,8,N,not arrested,N,N,N,22,FEMALE,BLACK,5.4,135,THN,BLACK,OTHER,BRONX,Y,4,0
4432,Based on Radio Run,30,Y,PETIT LARCENY,N,Y,N,16,MALE,BLACK,5.9,130,THN,BROWN,BLK,QUEENS,N,17,2
4433,Based on C/W on Scene,15,Y,CPW,Y,Y,Y,19,MALE,BLACK,5.8,270,HEA,BROWN,BLK,BRONX,Y,21,5
4434,Based on C/W on Scene,12,N,not arrested,Y,Y,N,18,MALE,BLACK,6.0,110,THN,BROWN,BLK,BRONX,Y,17,0
4435,Based on Self Initiated,1,N,not arrested,Y,N,Y,30,MALE,BLACK,5.8,230,HEA,BROWN,BLK,BRONX,Y,21,2
4436,Based on Radio Run,5,Y,CPW,Y,Y,Y,35,MALE,BLACK,5.7,160,MED,BROWN,BLK,QUEENS,Y,11,6
4437,Based on Radio Run,5,N,not arrested,N,N,N,47,FEMALE,BLACK,5.1,150,MED,unknown,OTHER,BROOKLYN,Y,22,0
4438,Based on Self Initiated,3,Y,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,Y,Y,Y,20,MALE,BLACK,5.1,140,MED,BROWN,BLK,MANHATTAN,Y,16,6
4439,Based on Radio Run,8,N,not arrested,N,N,N,25,MALE,WHITE,5.6,160,MED,BROWN,BLK,BRONX,N,12,1
4440,Based on C/W on Scene,25,N,not arrested,Y,N,Y,18,FEMALE,BLACK,5.5,140,MED,BROWN,BLK,MANHATTAN,Y,21,0
4441,Based on Radio Run,15,Y,CPSP,Y,Y,Y,15,MALE,BLACK,5.8,130,THN,BROWN,BLK,BROOKLYN,Y,0,0
4442,Based on Radio Run,22,N,not arrested,Y,N,Y,46,MALE,WHITE,5.4,150,THN,OTHER,GRY,BROOKLYN,Y,1,7
4443,Based on Radio Run,10,N,not arrested,Y,N,N,25,MALE,BLACK,6.0,190,THN,BROWN,BLK,BROOKLYN,N,20,1
4444,Based on Radio Run,10,N,not arrested,Y,N,N,27,MALE,BLACK,5.400000000000001,170,MED,BROWN,BLK,BROOKLYN,Y,15,0
4445,Based on Radio Run,5,Y,BURGLARY,N,Y,N,22,MALE,BLACK,5.11,180,THN,BROWN,BLK,BROOKLYN,Y,0,4
4446,Based on Self Initiated,4,N,not arrested,N,N,Y,20,MALE,BLACK,5.7,140,UNKNOWN,BROWN,BLK,MANHATTAN,N,22,9
4447,Based on Self Initiated,5,N,not arrested,Y,N,Y,18,MALE,BLACK,6.4,190,THN,BROWN,OTHER,QUEENS,N,22,2
4448,Based on Self Initiated,10,Y,CPW,Y,Y,N,36,MALE,BLACK,6.1,180,MED,BROWN,BLK,BROOKLYN,Y,0,4
4449,Based on Radio Run,3,N,not arrested,N,N,N,38,MALE,WHITE,5.11,160,THN,unknown,BLK,BROOKLYN,Y,12,1
4450,Based on C/W on Scene,10,Y,CRIMINAL MISCHIEF,Y,Y,N,21,FEMALE,BLACK,5.1,125,THN,BROWN,BLK,MANHATTAN,N,3,1
4451,Based on Self Initiated,40,N,not arrested,N,N,N,20,MALE,WHITE,5.4,130,THN,BROWN,BLK,MANHATTAN,N,20,2
4452,Based on Radio Run,2,N,not arrested,N,N,N,17,MALE,BLACK,5.6,125,THN,BROWN,BLK,BRONX,Y,16,0
4453,Based on C/W on Scene,5,Y,ROBBERY,Y,Y,Y,22,MALE,WHITE,5.8,170,THN,BROWN,BLK,QUEENS,N,3,9
4454,Based on Radio Run,8,Y,ROBBERY,Y,Y,Y,39,MALE,BLACK,5.6,180,THN,BLACK,BLK,BROOKLYN,Y,9,0
4455,Based on Radio Run,5,Y,ROBBERY,Y,N,Y,24,MALE,BLACK,5.8,160,THN,BROWN,BLK,MANHATTAN,Y,15,1
4456,Based on Radio Run,20,N,not arrested,Y,Y,Y,28,MALE,BLACK,5.11,163,UNKNOWN,BROWN,BLK,BROOKLYN,Y,1,1
4457,Based on C/W on Scene,8,N,not arrested,N,N,N,23,FEMALE,WHITE,5.3,113,THN,BLACK,BLK,BROOKLYN,Y,22,0
4458,Based on Radio Run,5,N,not arrested,Y,N,Y,20,MALE,BLACK,5.1,110,THN,BROWN,BLK,BRONX,Y,15,0
4459,Based on Radio Run,5,Y,GRAND LARCENY,N,N,N,16,MALE,BLACK,5.1,180,THN,BROWN,BLK,BRONX,Y,2,0
4460,Based on Radio Run,10,N,not arrested,N,Y,N,16,MALE,WHITE,6.3,140,THN,unknown,BLK,BROOKLYN,Y,15,0
4461,Based on Self Initiated,2,Y,CPW,N,Y,N,21,MALE,BLACK,6.4,180,MED,BROWN,BRO,BROOKLYN,Y,23,0
4462,Based on Radio Run,5,N,not arrested,Y,N,Y,21,MALE,BLACK,6.1,180,THN,BLACK,BLK,BRONX,Y,18,1
4463,Based on Radio Run,10,N,not arrested,N,N,N,29,FEMALE,WHITE,5.8,150,THN,unknown,OTHER,QUEENS,Y,18,1
4464,Based on Self Initiated,3,Y,CPW,Y,Y,N,18,MALE,WHITE,5.6,135,THN,BROWN,BRO,QUEENS,N,1,0
4465,Based on Self Initiated,5,N,not arrested,Y,N,Y,13,MALE,BLACK,5.2,100,THN,BLACK,BLD,MANHATTAN,N,17,0
4466,Based on Radio Run,10,N,not arrested,N,N,N,23,MALE,BLACK,5.6,140,THN,BROWN,BLK,MANHATTAN,Y,16,1
4467,Based on Radio Run,10,Y,BURGLARY,Y,Y,N,52,MALE,BLACK,5.7,200,MED,BLACK,OTHER,BROOKLYN,Y,2,1
4468,Based on C/W on Scene,5,N,not arrested,N,N,N,30,FEMALE,BLACK,5.9,150,THN,unknown,OTHER,BROOKLYN,Y,3,0
4469,Based on Radio Run,41,N,not arrested,Y,N,Y,29,FEMALE,OTHER,5.4,110,THN,BLACK,BLK,QUEENS,Y,17,6
4470,Based on C/W on Scene,10,Y,MENACING,Y,Y,Y,33,MALE,BLACK,5.7,160,MED,BROWN,BLK,BRONX,N,19,0
4471,Based on C/W on Scene,5,N,not arrested,N,N,N,21,MALE,OTHER,5.1,150,THN,BROWN,BLK,QUEENS,Y,1,4
4472,Based on Radio Run,5,Y,ASSAULT,N,Y,N,52,MALE,WHITE,5.1,170,THN,BROWN,GRY,MANHATTAN,Y,13,1
4473,Based on Radio Run,4,Y,OTHER,Y,Y,N,45,MALE,BLACK,5.11,200,HEA,BROWN,BLK,BRONX,Y,2,0
4474,Based on Self Initiated,5,N,not arrested,Y,N,N,22,MALE,BLACK,5.1,155,THN,BROWN,BLK,BROOKLYN,N,1,3
4475,Based on Self Initiated,8,N,not arrested,Y,N,N,16,MALE,BLACK,5.403333333333333,148,THN,BLACK,BLK,QUEENS,N,23,7
4476,Based on Radio Run,5,N,not arrested,N,N,N,17,MALE,BLACK,5.7,125,THN,BROWN,BLK,BROOKLYN,N,16,4
4477,Based on Radio Run,10,N,not arrested,N,N,N,22,MALE,BLACK,5.11,250,HEA,BROWN,BLK,QUEENS,Y,10,5
4478,Based on Radio Run,2,Y,CPW,N,Y,N,27,MALE,BLACK,5.1,160,THN,BROWN,BLK,BRONX,N,22,1
4479,Based on Radio Run,5,Y,CPW,N,N,N,35,MALE,BLACK,6.5,220,MED,BROWN,BLK,BROOKLYN,Y,0,1
4480,Based on Radio Run,1,Y,OTHER,Y,Y,Y,23,MALE,BLACK,5.11,150,THN,BROWN,BLK,QUEENS,Y,22,0
4481,Based on Radio Run,5,N,not arrested,Y,N,Y,40,MALE,WHITE,5.9,170,MED,BROWN,BLK,BROOKLYN,Y,1,1
4482,Based on Radio Run,5,N,not arrested,Y,N,Y,22,MALE,WHITE,5.9,165,THN,BROWN,BLK,BRONX,Y,4,0
4483,Based on Radio Run,9,N,not arrested,N,N,N,30,MALE,BLACK,5.7,170,THN,unknown,BLK,MANHATTAN,N,20,7
4484,Based on Self Initiated,6,N,not arrested,N,N,N,26,FEMALE,BLACK,5.0,120,THN,BLACK,BLK,BROOKLYN,N,15,1
4485,Based on Radio Run,5,N,not arrested,N,N,N,32,MALE,BLACK,5.8,150,THN,BROWN,BLK,MANHATTAN,Y,1,6
4486,Based on Radio Run,10,N,not arrested,N,N,N,30,MALE,BLACK,5.1,170,THN,BLACK,OTHER,QUEENS,Y,9,1
4487,Based on Radio Run,5,N,not arrested,N,N,N,24,MALE,BLACK,5.8,150,MED,BROWN,BLK,BROOKLYN,Y,9,1
4488,Based on Radio Run,4,N,not arrested,Y,N,Y,26,MALE,BLACK,5.1,170,MED,BROWN,BLK,BRONX,Y,21,2
4489,Based on Radio Run,30,N,not arrested,N,N,N,18,MALE,BLACK,5.8,160,THN,OTHER,BLK,BROOKLYN,Y,23,0
4490,Based on C/W on Scene,8,Y,GRAND LARCENY AUTO,Y,Y,N,69,MALE,BLACK,6.3,180,THN,BROWN,BLD,BRONX,Y,1,3
4491,Based on Self Initiated,20,N,not arrested,Y,Y,Y,27,MALE,BLACK,6.2,230,MED,BROWN,BLK,BRONX,Y,2,1
4492,Based on C/W on Scene,8,N,not arrested,N,N,N,19,MALE,WHITE,6.0,165,THN,BROWN,BLK,QUEENS,Y,20,1
4493,Based on Self Initiated,5,Y,CPW,N,Y,N,16,MALE,BLACK,6.2,170,THN,BROWN,BLK,MANHATTAN,N,18,7
4494,Based on Radio Run,15,N,not arrested,N,N,N,30,MALE,BLACK,5.1,160,MED,BROWN,BLK,BRONX,Y,18,1
4495,Based on Radio Run,6,N,not arrested,N,N,N,57,MALE,BLACK,6.0,180,MED,BROWN,BLK,BROOKLYN,Y,16,1
4496,Based on Radio Run,5,N,not arrested,Y,N,N,30,MALE,BLACK,6.0,200,MED,BLACK,BLK,BROOKLYN,Y,14,8
4497,Based on Radio Run,5,Y,GRAND LARCENY AUTO,N,Y,N,16,MALE,BLACK,5.7,135,MED,BROWN,BLK,QUEENS,Y,15,2
4498,Based on C/W on Scene,4,N,not arrested,Y,N,Y,37,MALE,BLACK,5.8,130,THN,BROWN,OTHER,QUEENS,Y,19,7
4499,Based on Radio Run,5,N,not arrested,N,N,N,20,MALE,WHITE,5.6,150,MED,unknown,BRO,BROOKLYN,Y,15,0
4500,Based on Self Initiated,20,Y,GRAND LARCENY,N,Y,N,44,MALE,WHITE,6.3,200,MED,BROWN,BLK,QUEENS,Y,13,2
4501,Based on Radio Run,4,Y,ROBBERY,N,Y,N,30,MALE,WHITE,5.1,145,MED,BROWN,BRO,QUEENS,N,15,0
4502,Based on Radio Run,8,Y,PETIT LARCENY,N,Y,N,62,MALE,BLACK,5.6,150,THN,BROWN,BLK,QUEENS,N,2,1
4503,Based on Radio Run,2,Y,ASSAULT,Y,Y,N,37,FEMALE,BLACK,6.4,190,THN,BLACK,BRO,BRONX,N,8,1
4504,Based on Radio Run,5,N,not arrested,Y,N,N,19,MALE,BLACK,5.9,160,THN,BROWN,BLK,BROOKLYN,Y,15,1
4505,Based on Radio Run,5,N,not arrested,N,N,N,28,MALE,BLACK,6.3,200,UNKNOWN,unknown,BLK,MANHATTAN,Y,11,9
4506,Based on Radio Run,4,N,not arrested,N,Y,N,34,MALE,WHITE,6.1,190,THN,BROWN,BRO,QUEENS,Y,4,1
4507,Based on Self Initiated,5,N,not arrested,Y,Y,N,35,MALE,WHITE,5.0,120,THN,BROWN,OTHER,MANHATTAN,Y,17,1
4508,Based on Radio Run,7,Y,ASSAULT,Y,Y,Y,30,MALE,BLACK,5.6,180,MED,BROWN,BLK,QUEENS,N,16,1
4509,Based on Radio Run,4,Y,BURGLARY,N,N,N,32,MALE,BLACK,5.8,180,THN,BROWN,BLK,BROOKLYN,Y,3,3
4510,Based on C/W on Scene,3,Y,GRAND LARCENY,N,N,N,48,FEMALE,WHITE,5.5,200,HEA,BROWN,OTHER,BROOKLYN,Y,23,2
4511,Based on Self Initiated,1,N,not arrested,Y,N,N,24,MALE,BLACK,6.0,220,HEA,BLACK,BLK,BROOKLYN,N,22,0
4512,Based on Self Initiated,5,N,not arrested,Y,N,N,35,MALE,WHITE,5.8,180,THN,BROWN,BLD,BRONX,Y,15,0
4513,Based on Radio Run,26,N,not arrested,Y,Y,Y,20,MALE,OTHER,5.1,175,THN,BROWN,BLK,QUEENS,Y,15,6
4514,Based on Self Initiated,14,Y,PETIT LARCENY,N,Y,N,49,MALE,BLACK,5.11,190,MED,BROWN,BLK,MANHATTAN,Y,8,3
4515,Based on Radio Run,20,Y,ROBBERY,N,Y,N,16,MALE,WHITE,5.7,150,MED,BROWN,BLK,QUEENS,Y,13,0
4516,Based on Self Initiated,1,Y,CPW,Y,Y,Y,16,MALE,BLACK,6.0,260,HEA,BROWN,BLK,BRONX,Y,18,0
4517,Based on Radio Run,5,N,not arrested,Y,N,Y,53,MALE,BLACK,5.6,150,MED,BROWN,BLK,BROOKLYN,Y,15,8
4518,Based on Radio Run,8,N,not arrested,N,N,N,29,MALE,WHITE,5.6,200,MED,BROWN,BLK,BRONX,Y,22,10
4519,Based on Radio Run,5,N,not arrested,Y,N,N,27,MALE,BLACK,5.8,200,MED,BLACK,BLK,BROOKLYN,Y,12,0
4520,Based on Radio Run,3,N,not arrested,Y,N,Y,28,MALE,BLACK,6.0,180,MED,BROWN,BLK,BRONX,Y,9,6
4521,Based on Radio Run,1,Y,ROBBERY,N,Y,Y,24,MALE,WHITE,5.8,190,MED,OTHER,BRO,BROOKLYN,Y,17,3
4522,Based on Radio Run,10,Y,PETIT LARCENY,N,N,N,56,FEMALE,BLACK,5.11,170,MED,BROWN,OTHER,MANHATTAN,Y,4,3
4523,Based on Radio Run,14,Y,BURGLARY,N,Y,N,58,MALE,WHITE,5.11,150,THN,BROWN,BLK,MANHATTAN,Y,21,1
4524,Based on Radio Run,2,N,not arrested,Y,N,Y,30,MALE,WHITE,5.1,215,HEA,BROWN,BLK,BRONX,N,22,8
4525,Based on Self Initiated,3,N,not arrested,Y,N,N,36,MALE,BLACK,5.5,180,MED,BROWN,BRO,BROOKLYN,Y,2,4
4526,Based on Radio Run,9,N,not arrested,Y,N,Y,19,MALE,BLACK,5.1,155,THN,BROWN,BLK,BRONX,Y,21,1
4527,Based on Radio Run,20,N,not arrested,N,N,N,31,MALE,WHITE,5.0,145,MED,BROWN,BLK,BRONX,Y,7,3
4528,Based on Radio Run,10,N,not arrested,Y,N,Y,62,MALE,OTHER,5.1,150,THN,unknown,OTHER,BROOKLYN,Y,18,1
4529,Based on Self Initiated,5,Y,ASSAULT,Y,Y,Y,38,MALE,WHITE,6.2,200,MED,BROWN,BRO,BROOKLYN,N,9,0
4530,Based on Self Initiated,2,N,not arrested,N,N,N,27,MALE,BLACK,5.4,130,THN,BROWN,BRO,BRONX,Y,20,2
4531,Based on C/W on Scene,18,N,not arrested,Y,N,N,22,MALE,BLACK,5.670000000000001,175,THN,BROWN,BLK,BROOKLYN,Y,20,6
4532,Based on Radio Run,2,N,not arrested,Y,N,Y,58,MALE,BLACK,5.7,250,HEA,BROWN,BLK,MANHATTAN,Y,10,5
4533,Based on C/W on Scene,5,N,not arrested,Y,Y,N,15,MALE,WHITE,5.9,160,MED,BROWN,BRO,BROOKLYN,N,17,3
4535,Based on Self Initiated,15,Y,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,Y,Y,N,33,MALE,BLACK,5.9,165,THN,BROWN,BLK,BROOKLYN,Y,16,1
4536,Based on Radio Run,10,N,not arrested,N,N,N,31,MALE,WHITE,5.7,180,MED,BROWN,BLK,BROOKLYN,Y,3,1
4537,Based on C/W on Scene,5,Y,ROBBERY,N,N,N,40,FEMALE,WHITE,5.5,120,THN,BROWN,BRO,MANHATTAN,Y,18,6
4538,Based on Radio Run,10,N,not arrested,Y,N,Y,25,FEMALE,WHITE,5.1,160,MED,BROWN,BLK,QUEENS,Y,16,0
4539,Based on Radio Run,4,N,not arrested,Y,N,N,50,MALE,BLACK,5.9,265,HEA,BROWN,BLD,BRONX,Y,0,0
4540,Based on C/W on Scene,15,N,not arrested,N,N,N,16,MALE,WHITE,5.8,130,THN,BROWN,BLK,MANHATTAN,N,1,2
4541,Based on Radio Run,5,Y,ASSAULT,Y,Y,Y,57,MALE,BLACK,5.8,230,MED,BLACK,BLK,MANHATTAN,Y,1,6
4542,Based on Radio Run,1,N,not arrested,N,N,N,40,MALE,BLACK,5.1,180,MED,BROWN,BLK,BRONX,Y,16,1
4543,Based on Radio Run,41,N,not arrested,N,N,N,33,MALE,BLACK,6.0,180,THN,unknown,BLK,BRONX,Y,1,1
4544,Based on Radio Run,15,N,not arrested,N,N,N,16,MALE,WHITE,5.7,140,THN,BROWN,BLK,STATEN ISLAND,Y,11,0
4545,Based on Self Initiated,2,N,not arrested,Y,N,N,56,MALE,BLACK,5.8,180,MED,BROWN,OTHER,MANHATTAN,N,19,1
4546,Based on Radio Run,41,N,not arrested,N,N,N,28,MALE,OTHER,5.7,150,MED,BROWN,BLK,QUEENS,Y,17,6
4547,Based on Radio Run,1,Y,RAPE,N,Y,N,16,MALE,BLACK,5.9,150,THN,BROWN,BLK,BROOKLYN,Y,7,5
4548,Based on Radio Run,10,Y,OTHER,Y,Y,N,28,MALE,WHITE,5.1,165,THN,BROWN,BRO,BRONX,Y,2,7
4549,Based on Radio Run,10,N,not arrested,Y,N,Y,33,MALE,BLACK,5.9,195,THN,BROWN,BLK,BROOKLYN,Y,15,0
4550,Based on Self Initiated,2,Y,BURGLARY,N,Y,N,47,MALE,WHITE,5.7,160,THN,BROWN,GRY,MANHATTAN,Y,1,6
4551,Based on Radio Run,10,N,not arrested,Y,Y,Y,25,MALE,BLACK,5.9,190,MED,BROWN,BLD,BRONX,Y,17,0
4552,Based on Radio Run,8,Y,CPSP,N,N,N,25,MALE,BLACK,6.1,200,HEA,BROWN,BLK,BRONX,Y,18,2
4553,Based on Radio Run,5,N,not arrested,Y,N,Y,40,MALE,WHITE,5.8,200,MED,BROWN,BLK,BRONX,Y,14,1
4554,Based on Radio Run,10,Y,PETIT LARCENY,N,N,N,22,MALE,WHITE,5.6,140,THN,OTHER,OTHER,MANHATTAN,Y,19,1
4555,Based on Radio Run,7,Y,ROBBERY,N,Y,N,30,MALE,WHITE,6.0,160,THN,BROWN,BRO,QUEENS,Y,17,1
4556,Based on Radio Run,15,Y,ASSAULT,Y,Y,Y,20,MALE,BLACK,5.8,165,THN,BROWN,BLK,BRONX,Y,20,3
4557,Based on Radio Run,2,N,not arrested,N,N,N,36,MALE,WHITE,5.6,185,MED,BROWN,BLK,MANHATTAN,Y,11,1
4558,Based on Radio Run,5,N,not arrested,Y,N,N,18,MALE,BLACK,6.0,160,THN,BROWN,OTHER,BRONX,Y,19,2
4559,Based on Radio Run,4,Y,PETIT LARCENY,N,Y,N,47,MALE,BLACK,5.8,160,MED,BROWN,BLD,QUEENS,Y,9,1
4560,Based on Self Initiated,3,Y,CPW,Y,Y,N,29,MALE,BLACK,5.6,180,MED,BROWN,BLK,BROOKLYN,Y,12,0
4561,Based on Self Initiated,20,N,not arrested,Y,N,Y,21,MALE,BLACK,6.1,185,THN,BROWN,BLK,MANHATTAN,N,19,6
4562,Based on Radio Run,15,N,not arrested,N,Y,N,19,MALE,BLACK,5.5,117,UNKNOWN,BROWN,BLK,QUEENS,Y,15,1
4563,Based on C/W on Scene,25,Y,AUTO STRIPPIG,N,Y,N,21,MALE,WHITE,5.8,140,THN,BROWN,BLK,BRONX,Y,1,0
4564,Based on Radio Run,2,N,not arrested,Y,N,Y,23,MALE,BLACK,5.7,160,THN,BROWN,BLK,MANHATTAN,N,19,2
4565,Based on Radio Run,5,Y,ASSAULT,Y,Y,Y,45,FEMALE,WHITE,5.3,160,HEA,BROWN,GRY,BROOKLYN,Y,21,4
4566,Based on Radio Run,13,N,not arrested,N,N,N,18,MALE,BLACK,5.9,150,THN,BROWN,BLK,BROOKLYN,N,2,1
4567,Based on Radio Run,5,N,not arrested,Y,N,N,33,MALE,BLACK,5.3,120,THN,BROWN,BLK,BROOKLYN,Y,19,1
4568,Based on Radio Run,18,N,not arrested,Y,N,Y,37,MALE,OTHER,5.11,200,MED,unknown,OTHER,QUEENS,Y,23,2
4569,Based on Self Initiated,32,N,not arrested,N,Y,N,20,MALE,BLACK,5.7,160,THN,BROWN,BLK,STATEN ISLAND,Y,22,6
4570,Based on Radio Run,2,N,not arrested,N,Y,Y,25,MALE,OTHER,5.1,175,THN,BROWN,BLK,BROOKLYN,Y,15,0
4571,Based on Radio Run,41,N,not arrested,Y,Y,N,55,MALE,BLACK,5.8,180,THN,unknown,BLK,BROOKLYN,N,20,6
4572,Based on Radio Run,2,N,not arrested,N,N,N,45,MALE,WHITE,5.1,150,UNKNOWN,BROWN,OTHER,STATEN ISLAND,Y,17,0
4573,Based on C/W on Scene,20,Y,BURGLARY,N,N,N,27,MALE,BLACK,5.8,150,THN,unknown,BLK,BRONX,Y,4,2
4574,Based on Radio Run,10,Y,CRIMINAL MISCHIEF,N,Y,N,22,MALE,BLACK,5.7,170,MED,BROWN,BLK,MANHATTAN,Y,2,7
4575,Based on Radio Run,5,Y,OTHER,N,N,N,34,MALE,WHITE,5.8,180,MED,BROWN,BLK,MANHATTAN,Y,13,1
4576,Based on Radio Run,6,N,not arrested,Y,N,Y,12,MALE,BLACK,5.3,110,MED,BLACK,BLK,BRONX,Y,16,0
4577,Based on C/W on Scene,21,N,not arrested,N,Y,N,18,MALE,BLACK,5.11,160,UNKNOWN,BLACK,BLK,QUEENS,N,13,7
4578,Based on C/W on Scene,10,N,not arrested,N,N,N,30,MALE,BLACK,5.1,200,HEA,BROWN,BLK,BROOKLYN,N,2,0
4579,Based on Radio Run,20,N,not arrested,Y,N,N,48,MALE,BLACK,5.9,180,MED,BROWN,GRY,MANHATTAN,Y,16,1
4580,Based on Radio Run,15,N,not arrested,N,N,N,21,MALE,WHITE,5.1,130,THN,BROWN,BLK,BRONX,N,15,3
4581,Based on Radio Run,10,Y,PETIT LARCENY,Y,N,N,39,MALE,BLACK,5.5,160,THN,BROWN,BLK,MANHATTAN,N,16,1
4582,Based on Radio Run,14,N,not arrested,Y,N,N,40,MALE,WHITE,5.9,175,THN,BROWN,BLK,QUEENS,Y,7,1
4583,Based on Radio Run,3,N,not arrested,N,N,N,32,FEMALE,BLACK,5.2,210,HEA,BROWN,BRO,BRONX,N,22,9
4584,Based on Radio Run,8,Y,PETIT LARCENY,N,Y,N,49,MALE,WHITE,6.0,150,THN,BROWN,BLK,MANHATTAN,Y,9,1
4585,Based on Radio Run,15,N,not arrested,N,N,N,17,MALE,WHITE,5.1,150,MED,BLACK,BLK,BROOKLYN,Y,14,1
