STOP_ID,STOP_FRISK_DATE,STOP_FRISK_TIME,YEAR2,MONTH2,DAY2,STOP_WAS_INITIATED,RECORD_STATUS_CODE,ISSUING_OFFICER_RANK,ISSUING_OFFICER_COMMAND_CODE,SUPERVISING_OFFICER_RANK,SUPERVISING_OFFICER_COMMAND_CODE,LOCATION_IN_OUT_CODE,JURISDICTION_CODE,JURISDICTION_DESCRIPTION,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_EXPLAINED_STOP_FLAG,OFFICER_NOT_EXPLAINED_STOP_DESCRIPTION,OTHER_PERSON_STOPPED_FLAG,SUSPECT_ARRESTED_FLAG,SUSPECT_ARREST_OFFENSE,SUMMONS_ISSUED_FLAG,SUMMONS_OFFENSE_DESCRIPTION,OFFICER_IN_UNIFORM_FLAG,ID_CARD_IDENTIFIES_OFFICER_FLAG,SHIELD_IDENTIFIES_OFFICER_FLAG,VERBAL_IDENTIFIES_OFFICER_FLAG,FRISKED_FLAG,SEARCHED_FLAG,ASK_FOR_CONSENT_FLG,CONSENT_GIVEN_FLG,OTHER_CONTRABAND_FLAG,FIREARM_FLAG,KNIFE_CUTTER_FLAG,OTHER_WEAPON_FLAG,WEAPON_FOUND_FLAG,PHYSICAL_FORCE_CEW_FLAG,PHYSICAL_FORCE_DRAW_POINT_FIREARM_FLAG,PHYSICAL_FORCE_HANDCUFF_SUSPECT_FLAG,PHYSICAL_FORCE_OC_SPRAY_USED_FLAG,PHYSICAL_FORCE_OTHER_FLAG,PHYSICAL_FORCE_RESTRAINT_USED_FLAG,PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG,PHYSICAL_FORCE_WEAPON_IMPACT_FLAG,BACKROUND_CIRCUMSTANCES_VIOLENT_CRIME_FLAG,BACKROUND_CIRCUMSTANCES_SUSPECT_KNOWN_TO_CARRY_WEAPON_FLAG,SUSPECTS_ACTIONS_CASING_FLAG,SUSPECTS_ACTIONS_CONCEALED_POSSESSION_WEAPON_FLAG,SUSPECTS_ACTIONS_DECRIPTION_FLAG,SUSPECTS_ACTIONS_DRUG_TRANSACTIONS_FLAG,SUSPECTS_ACTIONS_IDENTIFY_CRIME_PATTERN_FLAG,SUSPECTS_ACTIONS_LOOKOUT_FLAG,SUSPECTS_ACTIONS_OTHER_FLAG,SUSPECTS_ACTIONS_PROXIMITY_TO_SCENE_FLAG,SEARCH_BASIS_ADMISSION_FLAG,SEARCH_BASIS_CONSENT_FLAG,SEARCH_BASIS_HARD_OBJECT_FLAG,SEARCH_BASIS_INCIDENTAL_TO_ARREST_FLAG,SEARCH_BASIS_OTHER_FLAG,SEARCH_BASIS_OUTLINE_FLAG,DEMEANOR_CODE,DEMEANOR_OF_PERSON_STOPPED,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,SUSPECT_OTHER_DESCRIPTION,STOP_LOCATION_PRECINCT,STOP_LOCATION_SECTOR_CODE,STOP_LOCATION_APARTMENT,STOP_LOCATION_FULL_ADDRESS,STOP_LOCATION_STREET_NAME,STOP_LOCATION_X,STOP_LOCATION_Y,STOP_LOCATION_ZIP_CODE,STOP_LOCATION_PATROL_BORO_NAME,STOP_LOCATION_BORO_NAME
7193,2020-09-16,13:18:00,2020,September,Wednesday,Based on C/W on Scene,APP,POM,94,LT,94,O,(null),(null),1,CPW,5,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,CALM,61,MALE,BLACK HISPANIC,5.5,180,HEA,BRO,SDY,(null),94,B,(null),METROPOLITAN AVE && HUMBOLDT ST,METROPOLITAN AVE,1000133,199662,11211,PBBN,BROOKLYN
6682,2020-08-31,02:55:00,2020,August,Monday,Based on Radio Run,APP,POM,81,SGT,81,O,A,Trespa,1,RECKLESS ENDANGERMENT,10,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,N,Y,Y,N,(null),(null),(null),N,(null),Y,Y,(null),(null),(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,NORMAL,26,MALE,BLACK,5.1,170,THN,BRO,BLK,(null),81,D,(null),CHAUNCEY ST && PATCHEN AVE,CHAUNCEY ST,1004879,187336,11233,PBBN,BROOKLYN
3854,2020-04-24,00:53:00,2020,April,Friday,Based on Radio Run,APP,POM,865,SGT,865,S,T,Transi,1,OTHER,10,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,COMPLAISANT,57,MALE,BLACK,5.1,170,MED,BRO,BLK,BLACK PANTS RED SWEATER GRAY,40,A,(null),CYPRESS AVE && E 138 ST,CYPRESS AVE,1008046,232705,(null),PBBX,BRONX
2859,2020-03-23,19:54:00,2020,March,Monday,Based on Radio Run,APP,POM,47,LT,47,O,(null),(null),1,CPW,4,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,Y,N,Y,N,(null),(null),(null),N,(null),Y,(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),Y,Y,(null),Y,Y,(null),(null),(null),SA,COMPLIANT.,12,MALE,BLACK,5.11,140,THN,BRO,BLK,BLACK HOODED SWEATSHIRT,47,D,(null),1375 BURKE AVE,BURKE AVE,1026460,257111,10469,PBBX,BRONX
2035,2020-03-02,09:20:00,2020,March,Monday,Based on C/W on Scene,APP,POM,67,SGT,67,O,P,PSB,10,ASSAULT,3,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,CALM,47,MALE,BLACK,6.1,190,MED,BRO,BLD,BLACK PANTS BLACK JACKET BROW,71,D,(null),451 CLARKSON AVE,CLARKSON AVE,999617,178370,11203,PBBS,BROOKLYN
2615,2020-03-18,08:15:00,2020,March,Wednesday,Based on Radio Run,APP,POF,115,SGT,115,O,P,PSB,10,PETIT LARCENY,15,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,Y,Y,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,CALM,44,MALE,WHITE HISPANIC,5.6,140,THN,BRO,BLK,BLACK JACKET BLACK HAT BLACK,115,C,(null),35-30 82 ST,82 ST,1016211,212845,11372,PBQN,QUEENS
7470,2020-10-06,16:32:00,2020,October,Tuesday,Based on C/W on Scene,APP,POM,23,LT,23,O,(null),(null),1,ASSAULT,15,Y,(null),N,Y,ASSAULT,N,(null),Y,(null),(null),(null),N,Y,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),CM,UPSET,33,FEMALE,BLACK,5.6,130,THN,BLK,BLK,,23,B,(null),1932 3 AVE,3 AVE,999602,227840,10029,PBMN,MANHATTAN
3678,2020-04-18,09:08:00,2020,April,Saturday,Based on Radio Run,APP,POM,49,SGT,49,O,P,PSB,1,PETIT LARCENY,10,Y,(null),N,Y,PETIT LARCENY,N,(null),Y,(null),(null),(null),N,Y,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),CM,NERVOUS,36,FEMALE,WHITE,6,160,THN,BRO,BLK,GREY BOOK BAG,49,C,(null),WHITE PLAINS RD && ALLERTON AVE,WHITE PLAINS RD,1020937,254605,10467,PBBX,BRONX
5958,2020-07-10,20:41:00,2020,July,Friday,Based on Radio Run,APP,POM,100,SGT,100,O,P,PSB,1,CPW,10,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),N,N,Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,CALM,28,MALE,BLACK,5.7,165,THN,BRO,BLK,(null),100,A,(null),BEACH 65 ST && ALMEDA AVE,BEACH 65 ST,1041288,156886,11692,PBQS,QUEENS
5366,2020-05-29,13:31:00,2020,May,Friday,Based on Radio Run,APP,POM,28,SGT,28,(null),P,PSB,3,BURGLARY,5,Y,(null),N,Y,CRIMINAL TRESPASS,N,(null),Y,(null),(null),(null),Y,N,N,N,Y,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CO,NORMAL,32,MALE,WHITE HISPANIC,5.6,140,THN,BRO,BLK,LONG DREADS,28,D,(null),W 125 ST && LENOX AVE,W 125 ST,999342,233575,10027,PBMN,MANHATTAN
8544,2020-11-22,02:30:00,2020,November,Sunday,Based on Radio Run,APP,POM,103,SGT,103,(null),(null),(null),1,RECKLESS ENDANGERMENT,5,Y,(null),N,Y,RECKLESS ENDANGERMENT,N,(null),Y,(null),(null),(null),Y,Y,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),CM,OUT OF BREATH,43,MALE,BLACK,6.2,300,HEA,BLK,BLK,(null),103,D,(null),109 AVE && 192 ST,109 AVE,1049434,196163,11412,PBQS,QUEENS
2181,2020-03-06,01:53:00,2020,March,Friday,Based on Radio Run,APP,POM,81,SSA,81,I,(null),(null),1,CPW,6,Y,(null),Y,N,(null),N,(null),N,(null),(null),V,Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,COOPERATIVE,25,MALE,BLACK,6,175,THN,BRO,BLK,(null),81,D,(null),1872 FULTON ST,FULTON ST,1005115,186634,11233,PBBN,BROOKLYN
5554,2020-06-16,12:25:00,2020,June,Tuesday,Based on Radio Run,APP,POM,112,SGT,112,O,P,PSB,1,CRIMINAL MISCHIEF,12,Y,(null),N,Y,CRIMINAL MISCHIEF,N,(null),Y,(null),(null),(null),N,Y,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(,(null),(null),(null),(null),Y,(null),SB,CALM,28,MALE,BLACK HISPANIC,5.6,190,HEA,BRO,BLK,"""NYC"" TATTOO ON CHEST TATTOOS",112,C,(null),108 ST && 63 DR,108 ST,1025836,206585,11375,PBQN,QUEENS
4769,2020-04-15,17:50:00,2020,April,Wednesday,Based on Self Initiated,APP,POM,318,SGT,318,(null),P,PSB,1,CPW,15,Y,(null),Y,N,(null),N,(null),N,(null),S,V,Y,N,N,N,N,(null),(null),(null),N,(null),Y,Y,(null),(null),(null),(,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(,(null),(null),(null),(null),(null),(null),CM,CALM,22,MALE,BLACK,6,170,THN,BRO,BLK,(null),106,D,(null),114-33 127 ST,127 ST,1036168,187022,11420,PBQS,QUEENS
8430,2020-11-17,12:50:00,2020,November,Tuesday,Based on Self Initiated,APP,CPT,112,CPT,112,O,P,PSB,2,BURGLARY,20,Y,(null),N,Y,BURGLARY,N,(null),Y,(null),(null),(null),Y,Y,N,(,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(,(null),(null),(null),Y,(null),(null),SA,ERRATIC,27,MALE,WHITE HISPANIC,5.3,140,THN,BLK,BLD,(null),112,A,(null),100-31 67 DR,67 DR,1024969,203167,11375,PBQN,QUEENS
4254,2020-04-29,17:45:00,2020,April,Wednesday,Based on Radio Run,APP,POM,49,SGT,49,I,(null),(null),0,ASSAULT,20,Y,(null),N,N,(null),Y,DISORD,Y,(null),(null),(null),Y,Y,N,N,Y,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),CO,IRRATIC AND NERVOUS,20,MALE,BLACK,5.1,160,THN,BLK,BLK,(null),49,B,1,2120 WALLACE AVE,WALLACE AVE,1021676,250145,10462,PBBX,BRONX
7072,2020-09-17,22:34:00,2020,September,Thursday,Based on Radio Run,APP,POM,33,SGT,33,S,P,PSB,0,ASSAULT,8,Y,(null),N,N,(null),Y,ADMIN,Y,(null),(null),(null),Y,Y,Y,Y,N,(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),(null),CM,NERVOUS,45,MALE,WHITE HISPANIC,5.4,150,MED,BLK,BLK,(null),33,C,(null),SAINT NICHOLAS AVE && W 168 ST,SAINT NICHOLAS AVE,1000973,245579,(null),PBMN,MANHATTAN
8405,2020-10-17,21:51:00,2020,October,Saturday,Based on Radio Run,APP,POF,46,SGT,46,O,P,PSB,0,CPW,20,Y,(null),N,Y,CPW,N,(null),Y,(null),(null),(null),Y,Y,N,N,N,(null),(null),Y,Y,Y,(null),(null),(null),(null),(null),(,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(,(null),(null),(null),(null),Y,(null),WE,CALM,37,MALE,WHITE HISPANIC,5.5,130,THN,BRO,BLK,(null),46,C,(null),2301 MORRIS AVE,MORRIS AVE,1011394,252025,10468,PBBX,BRONX
922,2020-01-31,18:12:00,2020,January,Friday,Based on Radio Run,APP,LT,23,CPT,23,(null),P,PSB,1,OTHER,30,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,CALM INITIALLY BUT THEN STARTED ACTING ERRATIC,35,FEMALE,WHITE,5.4,170,MED,BRO,BLK,(null),23,B,(null),E 106 ST && 3 AVE,E 106 ST,999569,227672,10029,PBMN,MANHATTAN
1462,2020-02-15,04:45:00,2020,February,Saturday,Based on Radio Run,APP,POM,106,SGT,106,I,(null),(null),1,ROBBERY,1,Y,(null),N,Y,ROBBERY,N,(null),Y,(null),(null),(null),Y,Y,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),(,(null),Y,(null),(null),Y,Y,(null),(null),(null),(null),(,(null),(null),(null),Y,(null),(null),CM,ANGRY,40,MALE,WHITE HISPANIC,5.11,185,MED,BRO,BLD,(null),106,B,(null),110-00 ROCKAWAY BLVD,ROCKAWAY BLVD,1030510,184498,11420,PBQS,QUEENS
6413,2020-08-08,15:50:00,2020,August,Saturday,Based on C/W on Scene,APP,POM,34,SGT,34,O,P,PSB,3,GRAND LARCENY,5,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,CALM,14,MALE,BLACK HISPANIC,5.9,130,THN,BRO,BLK,HAIR IN A BUN,34,A,(null),1599 ST NICHOLAS AVE,ST NICHOLAS AVE,1003687,250746,10040,PBMN,MANHATTAN
6666,2020-08-25,00:25:00,2020,August,Tuesday,Based on Radio Run,APP,POM,121,SGT,121,O,P,PSB,0,GRAND LARCENY AUTO,5,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),Y,(,(null),(null),(null),(null),(null),(null),SA,CALM,31,MALE,BLACK,5.9,160,THN,BRO,BLK,(null),121,A,(null),35 HOLLAND AVE,HOLLAND AVE,937042,172339,10303,PBSI,STATEN ISLAND
4572,2020-05-14,21:16:00,2020,May,Thursday,Based on Self Initiated,APP,POM,26,SGT,26,O,(null),(null),5,CPW,4,Y,(null),Y,N,(null),N,(null),N,(null),S,V,Y,N,N,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),Y,(null),(null),Y,(null),Y,(null),(null),(null),(null),(null),(,(null),(null),(null),(null),(null),(null),CM,CALM,21,MALE,BLACK,5.1,130,THN,BRO,BLK,BLACK SWEATSHIRT BLACK SWEATP,26,C,(null),521 W 125 ST,W 125 ST,996216,235921,10027,PBMN,MANHATTAN
2282,2020-03-08,07:17:00,2020,March,Sunday,Based on Radio Run,APP,POM,111,SGT,111,O,P,PSB,1,BURGLARY,15,Y,(null),N,Y,BURGLARY,N,(null),Y,(null),(null),(null),N,Y,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),CM,CALM,56,MALE,WHITE HISPANIC,5.6,170,MED,BRO,BRO,BLACK PANTS DARK BROWN JACKET,111,C,(null),56 AVE && 214 ST,56 AVE,1049390,212833,11364,PBQN,QUEENS
6756,2020-09-02,12:00:00,2020,September,Wednesday,Based on Radio Run,APP,POM,104,SGT,104,O,P,PSB,1,CRIMINAL TRESPASS,17,Y,(null),Y,Y,OTHER,N,(null),Y,(null),(null),(null),N,Y,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),CM,CALM,24,FEMALE,BLACK,5.6,160,MED,BLK,BLK,RED HOODED SWEATSHIRT PINK CA,104,D,(null),FURMANVILLE AVE && 84 ST,FURMANVILLE AVE,1020849,201353,11379,PBQN,QUEENS
8089,2020-10-31,04:40:00,2020,October,Saturday,Based on Radio Run,APP,POM,47,SGT,47,I,P,PSB,1,CPW,15,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,N,Y,Y,N,(null),Y,(null),N,(null),Y,(null),(null),(null),(null),Y,(null),Y,(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,NERVOUS,22,MALE,BLACK,5.8,160,THN,BRO,BLK,(null),47,B,(null),4781 WHITE PLAINS RD,WHITE PLAINS RD,1025817,269277,10470,PBBX,BRONX
7183,2020-09-18,21:56:00,2020,September,Friday,Based on Self Initiated,APP,POM,28,LT,28,O,P,PSB,3,ASSAULT,10,Y,(null),Y,Y,ASSAULT,N,(null),Y,(null),(null),(null),N,Y,N,N,Y,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),CO,NERVOUS,17,MALE,BLACK,5.1,150,THN,BRO,BLK,BLACK SWEATER,28,A,(null),ADAM CLAYTON POWELL JR BLVD && W 117 ST,ADAM CLAYTON POWELL JR BL,997529,232162,10026,PBMN,MANHATTAN
34,2020-01-02,00:16:00,2020,January,Thursday,Based on Radio Run,APP,POM,104,SGT,104,O,P,PSB,1,PETIT LARCENY,6,Y,(null),N,Y,PETIT LARCENY,N,(null),Y,(null),(null),(null),N,Y,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),CM,COOPERATIVE,32,MALE,(null),5.8,160,THN,BRO,BLK,DARK BROWN KNIT HAT BLACK JAC,104,D,(null),80 ST && METROPOLITAN AVE,80 ST,1019841,199173,11379,PBQN,QUEENS
2228,2020-03-06,01:20:00,2020,March,Friday,Based on Radio Run,APP,POM,114,SGT,114,(null),(null),(null),1,CRIMINAL TRESPASS,7,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,Y,N,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),SB,UPSET,34,MALE,MIDDLE EASTERN/SOUTHWEST,5.8,170,THN,BLK,BLK,BROWN JACKET WITH WHITE LININ,114,C,(null),30 RD && 21 ST,30 RD,1004063,219474,11102,PBQN,QUEENS
5243,2020-06-05,10:00:00,2020,June,Friday,Based on Self Initiated,APP,POM,50,SGT,50,O,P,PSB,2,GRAND LARCENY AUTO,15,Y,(null),Y,Y,GRAND LARCENY AUTO,N,(null),Y,(null),(null),(null),N,Y,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,Y,(null),(null),(null),Y,(null),(null),SA,CALM, ,MALE,WHITE HISPANIC,5.8,160,THN,BRO,BLK,(null),50,B,(null),5740 BROADWAY,BROADWAY,1011474,260903,10463,PBBX,BRONX
926,2020-01-28,21:50:00,2020,January,Tuesday,Based on Self Initiated,APP,DTS,187,LT,75,O,P,PSB,1,CPW,1,Y,(null),N,N,(null),N,(null),N,(null),(null),V,Y,N,N,N,N,(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(,(null),(null),(null),(null),(null),(null),CM,ANGRY,21,MALE,BLACK,6.1,170,THN,BRO,BLK,,77,C,(null),TROY AVE && PACIFIC ST,TROY AVE,1002023,185894,11213,PBBN,BROOKLYN
7595,2020-09-05,00:00:00,2020,September,Saturday,Based on C/W on Scene,APP,POF,46,LT,46,O,(null),(null),1,ASSAULT,2,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),Y,(,(null),(null),(null),(null),(null),(null),SA,CALM,39,MALE,BLACK HISPANIC,5.1,215,MED,BRO,BLK,(null),46,E,(null),W TREMONT AVE && UNIVERSITY AVE,W TREMONT AVE,1007648,249141,10453,PBBX,BRONX
8026,2020-11-01,01:45:00,2020,November,Sunday,Based on Radio Run,APP,POM,94,SGT,94,O,(null),(null),0,BURGLARY,5,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),N,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,NERVOUS,17,MALE,ASIAN / PACIFIC ISLANDER, ,6,THN,BLK,BLK,(null),94,C,(null),79 EAGLE ST,EAGLE ST,995929,207055,11222,PBBN,BROOKLYN
6298,2020-08-06,17:46:00,2020,August,Thursday,Based on Radio Run,APP,POM,25,SGT,25,(null),P,PSB,1,CPW,1,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(,(null),(null),(null),(null),(null),(null),CM,IRATE,39,MALE,WHITE HISPANIC,5.5,140,THN,BRO,BRO,(null),25,B,(null),E 125 ST && LEXINGTON AVE,E 125 ST,1001575,232339,10035,PBMN,MANHATTAN
3586,2020-04-16,22:47:00,2020,April,Thursday,Based on Self Initiated,APP,POF,81,SGT,77,O,H,Housin,1,CPW,1,Y,(null),Y,N,(null),N,(null),N,(null),(null),V,Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,NERVOUS, ,MALE,BLACK,5.6,150,THN,BRO,BLK,,73,C,(null),550 MOTHER GASTON BLVD,MOTHER GASTON BLVD,1010370,181738,11212,PBBN,BROOKLYN
2475,2020-03-02,01:54:00,2020,March,Monday,Based on Radio Run,APP,POM,807,LT,807,O,P,PSB,1,CPW,10,Y,(null),N,Y,CPW,N,(null),Y,(null),(null),(null),Y,Y,N,N,N,Y,(null),(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),Y,Y,(null),(null),(null),(null),Y,Y,(null),Y,(null),(null),Y,CM,CALM,28,MALE,WHITE HISPANIC,5.8,160,THN,BRO,BLK,(null),40,B,(null),400 E 141 ST,E 141 ST,1006005,234688,10454,PBBX,BRONX
7550,2020-10-11,05:01:00,2020,October,Sunday,Based on C/W on Scene,APP,POM,40,SGT,40,O,P,PSB,5,ROBBERY,10,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,Y,Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(,(null),(null),(null),(null),(null),Y,CM,CONFUSED,31,MALE,WHITE HISPANIC,5.9,190,MED,GRY,BLK,UNKNOWN,40,B,(null),387 E 138 ST,E 138 ST,1005525,234170,10454,PBBX,BRONX
2183,2020-03-03,04:15:00,2020,March,Tuesday,Based on Radio Run,APP,POM,115,SGT,115,I,P,PSB,1,CPW,5,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,Y,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,Y,(null),(null),(null),(null),(,(null),(null),Y,(null),(null),(null),CM,UPSET,35,MALE,BLACK,6,200,MED,BLK,BLK,(null),115,D,(null),96-09 ROOSEVELT AVE,ROOSEVELT AVE,1020542,212304,11368,PBQN,QUEENS
163,2020-01-07,00:04:00,2020,January,Tuesday,Based on C/W on Scene,APP,POM,32,SGT,32,O,P,PSB,1,OTHER,11,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(,(null),(null),(null),(null),(null),(null),SA,UPSET, ,MALE,BLACK, , ,THN,BRO,BLK,(null),32,A,(null),2080 5 AVE,5 AVE,1000604,233858,10027,PBMN,MANHATTAN
1869,2020-02-26,22:10:00,2020,February,Wednesday,Based on Self Initiated,APP,POM,103,LT,187,(null),(null),(null),1,CPW,5,Y,(null),Y,Y,MENACING,N,(null),N,(null),S,V,Y,Y,N,N,Y,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(,(null),(null),(null),Y,(null),(null),CO,IRATE,27,MALE,BLACK,5.1,190,MED,BRO,BLK,(null),77,C,(null),TROY AVE && PROSPECT PL,TROY AVE,1001930,184679,11213,PBBN,BROOKLYN
2466,2020-02-25,02:45:00,2020,February,Tuesday,Based on Radio Run,APP,POM,13,LT,13,O,(null),(null),1,PETIT LARCENY,3,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(,(null),(null),(null),(null),(null),(null),CM,COMPLIANT,40,MALE,BLACK,5.7,190,MED,BLK,BLK,BLACK NORTHFACE JACKET,9,D,(null),222 E 14 ST,E 14 ST,988047,206237,10003,PBMS,MANHATTAN
