,STOP_DURATION_MINUTES,SUSPECT_REPORTED_AGE,SUSPECT_HEIGHT,SUSPECT_WEIGHT,STOP_FRISK_TIME_HOUR,KMEANS_DEMEANOR,0,1,2,3,4,5,6,7,8,9,SUSPECT_RACE_DESCRIPTION
3488,40,35,6,150,5,10,0.6427901263929352,0.051076093421050676,0.13705098079768455,-0.01693389616424704,-0.49114915644991913,-0.2300688312651148,-0.18053354640585748,0.21035145449317172,0.7164875416782654,-0.3172837725696253,WHITE
2040,7,24,6,150,1,1,-0.13256518112623325,-0.5128804338588899,-0.014858003303077535,-0.11500445429202483,-0.12771049631114673,0.260053194350111,0.04979630601786786,0.2819554017919005,-0.39002385103805753,-0.4136888524417915,WHITE
3364,30,32,6,165,5,0,0.6799787413877659,-0.013411441179546964,0.5195447047935909,-0.259317545554546,0.08574215984504348,0.036703669955482965,0.10156345423001091,-0.06259965672366258,-0.2533353179714543,0.9887675255928635,WHITE
2927,20,24,5,190,0,0,-0.18521544974794638,0.06909257871465278,-0.16614221790040448,0.031463634231046284,-0.00659022470624587,0.30347195494867696,0.07777504451484966,0.1937178047727302,-0.36046459981204454,-0.34570288653812875,BLACK
7150,9,15,6,135,17,4,-0.17965913440185954,0.40554245241638737,-0.2698242836400926,-0.1517333012040709,0.40003937366071846,-0.022848384669834288,-0.20813114000733599,-0.25925098229757304,0.07911251215770111,0.1967825818649869,BLACK
5450,9,25,6,190,11,2,0.16107865324328535,-0.28213424607152604,-0.22424600121211818,-0.02673105040608962,-0.1288278141027918,0.28194344577718394,0.02938423206831833,0.2413388404609269,-0.3390221195238143,-0.3593667313176081,WHITE
6553,20,23,6,150,5,1,0.3020628460503027,0.05616480366782199,-0.43380782831500053,-0.27497371502453954,-0.1577962164388654,-0.34508005692955074,-0.2863398106801297,-0.08573165070132985,0.8305052988504126,-0.1756217495130537,BLACK
394,25,40,6,200,5,2,-0.1804865588187354,-0.6380977462859179,0.0030323916172885477,0.008457316838208434,-0.463973327235631,0.11714953982431477,0.007794000430473495,0.4816468516083293,-0.1677198425453641,-0.14778162859053431,BLACK
147,10,26,6,190,17,1,-0.13256518112623325,-0.5128804338588899,-0.014858003303077535,-0.11500445429202483,-0.12771049631114673,0.260053194350111,0.04979630601786786,0.2819554017919005,-0.39002385103805753,-0.4136888524417915,BLACK
2182,1,30,6,145,19,0,-0.016729799724193396,0.35427847184364036,-0.3441969469096419,-0.015333334475723425,0.20241077836876337,-0.2698896830270964,-0.15195945749407003,0.019893680033316884,0.1892676486771009,0.06955937626157366,BLACK
4184,10,27,6,220,23,1,0.41202125890108526,-0.022181617301894704,-0.3776614461922349,-0.13119530874393928,-0.34066829915849794,0.981688213935185,0.6089328830577604,0.08920243089203328,-0.09346201552675946,0.232961447445956,WHITE
7423,15,16,6,175,17,5,-0.4601093385862444,0.293606421324809,-0.044918046567282106,0.1897937186529753,-0.0017606036468325289,0.0028074259203365913,-0.17282708355100085,0.11693793778775026,-0.1815824354817423,-0.22948767095138917,BLACK
6307,9,41,6,180,1,1,0.36963210329694035,-0.19668267920287444,-0.24282556450353288,0.6187536037659243,0.0963581243044463,-0.20622263816471037,-0.5362340943768099,0.11543180745271234,0.2199741966432498,0.4186714010981685,WHITE
4818,3,20,6,135,14,0,-0.028620617953053686,0.2779536379254641,-0.4887843989661819,-0.33567651903770646,0.6837016493840563,-0.3110240783709859,-0.029333156779491082,-0.03789075277602872,0.15326132146682622,0.05556446237141395,WHITE
993,11,63,6,280,14,1,-0.6376408362953253,-0.26078362368473734,0.2977156988422124,0.31557127566710924,-0.5167731472085789,-0.3720577787390775,0.6543812629538612,-0.36877252633197083,0.3934506874299478,0.312498135960267,BLACK
1759,13,30,6,120,11,1,-0.5310544659890913,-0.17750566830453254,0.02135845432605074,-0.21220920105821123,0.050163366654304,0.0005967332241093759,0.05842076780584943,0.04654949930797765,-0.07210872657837533,-0.1091937084531908,BLACK
6630,2,21,6,170,23,1,0.06810507608561846,0.2205577332108212,-0.4780583926180126,-0.18937989651146622,0.5897296918601302,-0.03162787367708935,-0.012417531944157342,0.13231240732736782,-0.17458635402931771,-0.2323536672900653,BLACK
270,17,25,6,160,10,1,-0.13553934056569297,-0.8082134333109818,0.2027561335131877,0.43861392782845005,-0.06652302173418184,-0.17482173029825054,0.030749621501537653,0.6017065254044598,0.08375168914976365,0.26847358259857224,WHITE
5756,2,21,6,140,15,2,0.39878854008897485,-0.0012311010468209205,-0.4230818219668312,-0.12867709249829934,-0.2517681739627914,-0.06568385223565418,-0.269424185844796,0.08447150940206669,0.5026576233542687,-0.46353987917453293,BLACK
2703,10,28,6,180,19,1,-0.036635254598777346,0.09766036223475957,0.49985688518723026,-0.3091455320396215,0.7945808465395322,0.17910173077008168,0.4273866373857371,0.4951841962370742,-0.16956056109730697,0.17418426350921865,BLACK
1293,10,30,5,150,21,1,-0.24360920949901968,0.3990267724030411,0.4837076581035887,0.10009121907534742,-0.4791109915450431,-0.2152394178400853,-0.1699259848515907,0.08957151645601187,0.6520426527273359,-0.3147488453416295,BLACK
4159,16,30,6,120,16,0,1.024951386857147,0.470260085873868,1.029419141202942,-0.1284768593365765,-0.10369477446040141,-0.6562164485440265,-0.1143620004488764,-0.6195403456286943,-0.3993865377106261,0.21577438058059353,WHITE
3714,4,21,6,160,13,3,0.1339565648259607,0.05686550408078167,-0.18236016464843047,0.4767088013812695,0.1544406971710631,-0.3637654263375291,-0.5075697205771965,-0.2945557691101154,-0.2278831936155824,0.8092354416917188,BLACK
5387,8,35,6,220,16,2,-0.3609490633902832,-0.4020610606712202,0.18974892732214665,0.3530177825247353,0.23749535128909882,0.3038773525043904,0.29069881693628374,0.2998167365125479,-0.31936771185814977,-0.05387863893960327,WHITE
5473,5,51,5,200,17,1,-0.24319836221398172,-0.17649109059474824,-0.24802804144207052,-0.36725825030157044,-0.11062103583451949,0.7956996562063215,0.7355090387578097,0.20652326684956385,0.03190138320495424,0.4471286506099915,OTHER
1765,20,35,6,180,14,0,0.3817594851386646,0.018903706289282854,-0.3804134045387702,0.08187141229046298,0.024536915403312643,-0.01043322190109484,-0.16058391928205157,0.25529958251723966,-0.12864747578258126,-0.23493576772702704,BLACK
6315,10,55,6,250,12,4,-0.2513804955869863,0.4856816883806617,-0.2384179627391233,0.48397571419282637,-0.4598516190545567,-0.11783976279244501,0.5267613959693239,0.00012488789471244377,0.20997527107581693,-0.07038690533299796,BLACK
6555,20,14,6,120,19,1,0.9509345919885255,-0.1374561176596866,0.4843583015136285,0.6862386980892793,-0.19690882465902015,-0.5882111435300025,0.059809808477464116,0.4423838952143933,0.10262816883872226,0.1651456651297223,WHITE
7270,15,21,6,150,16,2,-0.3077217104224438,0.6549964777732803,-0.25387073149007605,0.14087330888975239,0.12942972004046957,-0.2531097617428889,-0.1873040565126681,-0.07630007695429028,0.1857570422768764,0.10983941028663138,BLACK
604,5,23,6,172,2,2,0.10842838462157224,0.29983876650201674,-0.3755302158094451,0.1197370381169815,-0.007707542497890946,0.3253622063757499,0.05736297056530013,0.15310124344175666,-0.3094628682978013,-0.29138076541394536,BLACK
1683,10,36,6,170,20,6,-0.15239561333662813,-0.3166094938025686,0.17116936403073202,0.9985024366967492,0.46268128969633693,-0.18428873143750388,-0.2749195095088445,0.17390970350433335,0.23962860430891428,0.7241594934761735,WHITE
2351,5,42,6,280,8,3,-0.009192901234905917,0.3675768995926928,-0.35736057942722455,0.05801067717087706,0.04336422772214739,-0.2711122342447529,0.5871926757399827,-0.27357596503750575,0.319029544479492,-0.0886560335478336,BLACK
639,5,24,6,185,21,0,0.5934984271746881,0.18045548335366846,-0.03554373034730252,-0.4077132195274765,0.5805352290371597,-0.03658946173359549,0.26842650484756286,-0.08349511181578306,-0.01616305914416697,-0.15368568121609683,WHITE
6975,8,27,6,180,21,1,0.2222979632993544,0.19130653412263354,0.5120127882880021,-0.4319459375615134,-0.07250009363853506,-0.18701752630931098,-0.419120694863698,-0.20321257906632312,-0.27696734739956097,0.4222790432510427,WHITE
1878,15,35,6,195,20,1,0.4933090827492745,-0.022705579229859954,-0.451618161336999,-0.3310400205765432,-0.3937338698804277,0.0726893007325819,-0.07389309544446153,-0.29730892147519145,-0.10615005734686007,-0.16257486492214393,OTHER
5764,3,26,6,180,23,1,0.6889007485436717,0.1619767122964065,0.10008261663789848,0.029167837963855008,-0.46739991869289144,0.17336797575068674,-0.15742363593163833,0.6242239219243368,0.0161034688002063,-0.10993387951110115,BLACK
2678,3,51,6,180,9,0,0.20613563690938483,-0.44190905575979667,-0.061526874059256116,-0.34713156956503705,-0.4945959251929921,0.9502087646275615,0.44612522213951333,-0.18313234710665638,0.12425565479800918,0.5704087109994092,BLACK
3209,6,33,6,160,0,5,-0.7732420603411717,-0.059400879516563476,0.14030107101415204,0.21375583596373807,-0.45305248012240007,0.15386920467641724,-0.002010511964809296,0.3202503522401959,-0.1811629999820504,-0.09092458023835516,BLACK
574,18,18,5,160,14,4,-0.5525612284457925,0.24163707284424538,-0.015866332312500012,0.3223582986602907,-0.2996877506162956,-0.13850746300186154,-0.19197866331517918,0.33421109429650864,0.029211643759182594,0.03350638335222593,BLACK
3093,16,42,6,195,18,2,0.11654814107623947,-0.20888628212506177,-0.21308468187770216,-0.017628241529007507,-0.09049213014777063,0.283532211380782,0.05223495789153436,0.25892054715325646,-0.3505320487755828,-0.3622799008652502,BLACK
7183,48,16,5,150,20,2,0.6615550672934029,-0.01915817230797492,0.29941684334061675,0.6070350289697434,0.19323997274180285,-0.2277039626683748,-0.405341149350477,0.04162030272738855,0.2115001064745531,0.299020283851819,BLACK
3301,5,75,5,150,4,0,0.7754087415804987,0.7380496606188961,0.7703430561070252,-0.1297162928082567,-0.016909266891524093,-0.18176798939263747,-0.20915550038424754,-0.0532620270923677,-0.48522723400502055,-0.008203148303181643,BLACK
5390,19,31,5,220,3,0,-0.7082916276983593,0.04568162557436069,0.07974225866572497,-0.1202544399552575,-0.39309473856401983,0.24152222886765412,-0.06884847294015932,-0.05026917069140595,0.2278380906621061,-0.5854359155371183,OTHER
709,1,27,6,190,15,0,-0.3052353973722621,0.02707264280199641,-0.32206481848520224,-0.634498427712404,0.4085138778095973,-0.38816496013261814,-0.11776134939268594,-0.16810226456022814,0.7335646890894328,-0.22736177020027534,WHITE
635,62,66,5,120,7,1,0.9339967745377109,-0.04862221647092038,0.46428883984356445,0.17850703857138425,-0.12224970749802669,-0.5095228278398357,0.004217840037739054,-0.4157812553514918,-0.04485892502064635,-0.10690633639166522,OTHER
5512,2,24,6,160,23,1,0.020183698393116296,0.09534042078379328,-0.4601679976976465,-0.06591812538123296,0.253466860935646,-0.17453152820288556,-0.05441983753155171,0.33200385714379665,0.04771765446337569,0.03355355656119188,BLACK
324,15,20,6,150,15,2,0.33383810744616244,-0.10631360613774508,-0.3625230096184041,0.20533318342069623,-0.3117259155211716,-0.15333687642689103,-0.20258622486944594,0.4549910323336685,0.09365653271011215,0.030971456124230138,BLACK
3553,10,24,6,150,18,1,0.044759090607082275,0.11079415027341939,-0.3311199323182553,0.08325384201899987,0.9650055915427772,-0.28713966378460143,0.18602926751560947,0.045173324325144995,0.23385001168319572,0.3987976615464808,WHITE
3646,10,47,6,180,18,0,-0.011591563002743457,0.2578188305893604,-0.5314528163942429,-0.5462250238264688,0.40739656001795227,-0.36627470870554524,-0.1381734233422355,-0.2087188258912017,0.7845664206036761,-0.17303964907609196,BLACK
6904,5,41,6,130,0,1,-0.44797730229577537,-0.1993688040807421,0.3822020952039099,-0.011900238878155202,-0.6367632099027157,-0.23608605256742246,-0.03493965864670159,-0.6475385038348135,0.3201007315927377,-0.3377553669554069,BLACK
6965,10,18,6,130,5,2,-0.09000794597153464,-0.7759885036162287,0.13564363042987618,0.031418804183500945,-0.24186734600829674,-0.48432506869772735,-0.6239766516873732,-0.3365296838751445,0.32286092278101114,0.45832324321636675,BLACK
4488,4,26,5,170,21,2,-0.2792892201153503,0.6579526771462996,-0.29593000673804865,0.12964705895621711,0.013283356697741236,0.06274592296606081,0.005102746711368301,-0.11329567364924704,0.014874200798118126,0.03681739827259161,BLACK
3253,10,17,5,170,15,3,-0.753753172955763,0.06286023353744512,0.16446995134175854,0.1015203147670401,-0.0006432858551874672,-0.01908282550673634,-0.15241500960145132,0.15755449911872382,-0.23258416699598555,-0.28380979207557255,BLACK
3834,19,21,5,200,3,0,-0.7253206826486696,0.06581643291046446,0.12241067609378595,0.0902940648335048,-0.11678964919791579,0.29677285920221347,0.03999179362258507,0.12055890242376704,-0.4034670084747438,-0.35683180408961235,OTHER
706,17,56,6,140,14,0,0.4575564220753481,-0.14965904866976323,-0.3080353241859169,-0.09163032546966421,0.13246785518830123,0.7816842244523563,-0.8539192770761391,-0.5204064980560601,0.7599451671106553,-0.16555856016278225,WHITE
736,45,14,5,110,15,2,0.3817594851386646,0.018903706289282854,-0.3804134045387702,0.08187141229046298,0.024536915403312643,-0.01043322190109484,-0.16058391928205157,0.25529958251723966,-0.12864747578258126,-0.23493576772702704,BLACK
219,8,40,6,200,20,1,0.41019197544575814,0.021859905662302205,-0.4224726797867428,0.07064516235692768,-0.0916094479394157,0.30542246280785496,0.03182288394198483,0.2183039858222829,-0.2995303172613395,-0.3079577797410668,BLACK
2841,5,18,6,130,17,7,0.0777507993259057,0.3555063427765538,0.017255836148305732,0.38429788255955954,-0.32435707216488063,-0.13546615377511914,0.055927185840159786,-0.5403618466892581,-0.22071083376739423,-0.003420182807176266,BLACK
2899,30,15,5,120,14,0,-0.19661888510472963,0.046001572005529665,-0.16675136008049288,-0.16785862062418072,-0.1667489507296216,-0.06763436009483217,-0.22347202527193108,0.05988532835251399,0.4417233408035636,-0.5012849859715949,BLACK
887,7,21,6,275,13,1,-0.2331574120324012,-0.46527710810431777,-0.03935678434891793,-0.3872793200268916,-0.3529438154572125,-0.3916718766049511,0.470785744629806,-0.31554987980253496,0.8697736608760857,-0.4395682320231857,BLACK
5688,15,37,6,200,18,1,-0.09013594872464005,0.21831594308949545,0.25798614567116596,1.0663719794902926,0.1637291595014998,0.6829494289597283,0.16782480320489412,-0.1348588013358346,0.42122590987524394,-0.4392708429100936,WHITE
7349,15,35,6,135,8,7,0.6272786006375695,-0.10745723726872682,-0.23792073680691192,0.2975594114921104,-0.21856865940699352,-0.16418538635026916,0.2261007072800231,-0.08359571468379105,-0.46447714891795133,-0.4491334462893499,BLACK
6351,35,28,6,120,21,1,1.235565899778058,0.18279719933119928,0.8824591785876563,0.06445308409168343,-0.4071502509552924,-0.8110594143607651,-0.02153538361500554,-0.05927652079440558,-0.42435945076871434,0.0762483749747348,WHITE
3257,15,36,5,120,13,0,0.39878854008897485,-0.0012311010468209205,-0.4230818219668312,-0.12867709249829934,-0.2517681739627914,-0.06568385223565418,-0.269424185844796,0.08447150940206669,0.5026576233542687,-0.46353987917453293,OTHER
99,16,18,6,170,16,1,0.28503379109999244,0.07629961100392577,-0.39113941088693954,-0.06442521023577724,0.11850887292723863,-0.2898294265949914,-0.17749954411738533,0.08509642241384312,0.19920019971356268,0.05298236193445221,BLACK
966,10,21,6,170,13,1,-0.2792892201153503,0.6579526771462996,-0.29593000673804865,0.12964705895621711,0.013283356697741236,0.06274592296606081,0.005102746711368301,-0.11329567364924704,0.014874200798118126,0.03681739827259161,BLACK
5511,20,53,6,170,0,0,-0.5594869562961848,-0.18046186767755187,0.06341772957402331,-0.20098295112467593,0.16630972999703234,-0.3152589514848404,-0.133986035418187,0.08354509600293443,0.09877411490038292,-0.03617169643915105,BLACK
2517,5,52,6,160,11,0,-0.45074902957856294,0.07743378456521995,0.09973885908745403,0.7300624097834617,-0.13453017180030313,0.2012326362934727,0.21579056420395779,0.38027957470272555,-0.06108250750320616,0.303717570513253,WHITE
2682,5,35,5,180,12,2,0.30157546317822564,0.002930976458768943,-0.5777861381914522,-0.39599464473129553,0.4836533805998032,-0.01510813722993105,0.13753355982122997,-0.00968360709045925,-0.0076889689754702836,-0.03403456396974727,WHITE
2592,5,29,6,175,19,3,-0.7253206826486696,0.06581643291046446,0.12241067609378595,0.0902940648335048,-0.11678964919791579,0.29677285920221347,0.03999179362258507,0.12055890242376704,-0.4034670084747438,-0.35683180408961235,BLACK
3624,30,29,6,140,14,0,0.12774914427635053,-0.7579308635139926,0.28760183323510746,-0.006650253214922554,-0.3713789676498426,-0.21755508708496554,0.08370512031132558,-0.31531393135150715,-0.29776121010742596,-0.16600830386008017,BLACK
2758,6,40,6,180,4,1,0.45524895911185764,-0.13791490402596845,-0.2597535526338807,-0.2497553568020197,-0.457377559029616,0.9736877816582326,0.4485638740131799,-0.20616720174530043,0.1637474570604839,0.6218176625759505,BLACK
6658,2,22,6,160,21,1,0.13976526660348432,0.10778064585976684,-0.402209774307631,-0.319166194503082,0.3568740686462839,0.276227378754908,0.019620262235298468,-0.20005282200492264,-0.0882597229208326,0.08348053582588941,WHITE
6409,1,25,5,160,0,0,-0.4314243802756006,-0.42991589303444466,0.04746417742400685,-0.4935895612184993,0.43691938361728117,-0.08499757441178575,-0.15481311891285485,-0.09940580934034833,-0.007870415218792354,0.050771475139204464,BLACK
6333,4,23,6,180,17,7,0.5818778124722104,-0.42722173189508095,0.07614751285575055,0.2987084566144663,0.8536527544569279,0.7399985910125801,0.18188891285756964,-0.5263078172308093,0.4335682041962055,-0.38717381387369526,WHITE
6597,5,40,6,200,7,1,-0.27745993666002317,0.6139111541821026,-0.25111877314354075,-0.07219341214464985,-0.23577549452134103,0.739011674093391,0.5822127458271439,-0.24239722857949667,0.22094250253269818,0.5777366254596145,BLACK
3838,3,50,5,220,12,9,0.37929965270356625,-0.1234922141008295,-0.4472507022944377,-0.016441571301601374,-0.704177368230004,0.10726817794749942,-0.11901968820815392,0.24716736252353874,0.5540787903682037,-0.2706546673373155,WHITE
6734,10,26,6,150,16,5,-0.22312339822549582,0.3820141875664801,-0.1055568851066694,0.8240521228914539,0.10727897141767724,-0.1695029733126079,-0.5460386067720926,-0.04596469191542106,0.2065310392065635,0.4755284494503477,BLACK
6818,25,19,5,145,18,0,-0.08933748091546087,-0.6286137205829636,0.10304989025527664,-0.23356450235010526,-0.24441975618226477,0.2520527620731585,-0.11057270302671268,-0.013414230845433216,-0.13281437845081415,-0.024832637311797023,BLACK
2118,12,24,6,135,9,1,0.10930017745765566,-0.39485402838194716,-0.03524826566438835,0.25712893805791176,0.36259444892258336,-0.28942402903927794,0.035424228304048754,0.1911953541536608,0.24029708766745744,0.3448066095329777,WHITE
5302,5,18,6,170,18,1,-0.6820929824378972,-0.04991685381360928,0.24031856965214013,-0.028265983224575637,-0.23349890906903384,0.288772426925261,-0.12037721542199546,-0.17481073021356666,-0.14625753588750046,0.03202441104038213,BLACK
5346,4,55,5,210,13,0,0.4380665559681428,-0.19523912032988613,1.0499397009657134,-0.1682003534812785,-0.40661911862726596,0.10651738278927834,-0.008557268829422432,0.6140638331686306,-0.08286415514520837,-0.3353160694581754,WHITE
4212,10,20,6,150,18,5,-0.4433875240348786,-0.015891487872928736,0.26149557945029783,1.154709080062225,0.38970023136804316,-0.16750881015329638,-0.3102641085274426,0.0777159465167262,0.23611799790868973,0.7644395275012311,WHITE
1773,4,68,6,140,12,7,0.5401574528385285,-0.3819344660635717,-0.23926118365989985,-0.16246218084118982,0.7955289615173824,0.7513405471510204,-0.958312897232099,-0.49553373358921315,0.19287837933338844,0.22301073487711895,WHITE
2938,8,20,5,125,10,0,-0.14283099677262281,-0.6654846232149956,0.05861460274306591,-0.17145311137296482,-0.3736462964678106,-0.37618867662534866,-0.18148851561726487,0.17385761412098458,-0.4347618402889764,0.2992274096899342,BLACK
1817,22,32,5,160,2,1,0.41019197544575814,0.021859905662302205,-0.4224726797867428,0.07064516235692768,-0.0916094479394157,0.30542246280785496,0.03182288394198483,0.2183039858222829,-0.2995303172613395,-0.3079577797410668,BLACK
7529,10,30,6,220,11,5,0.16107865324328535,-0.28213424607152604,-0.22424600121211818,-0.02673105040608962,-0.1288278141027918,0.28194344577718394,0.02938423206831833,0.2413388404609269,-0.3390221195238143,-0.3593667313176081,BLACK
2702,5,40,5,180,15,0,-0.02324942856225478,-0.653044398139022,0.11657282613308144,-0.4247011804948138,-0.27023908875717273,0.07457023033244484,-0.10744841585041465,-0.3581990650277347,-0.5707392176731847,0.34915438895463174,WHITE
5958,5,22,6,200,15,0,-0.2792892201153503,0.6579526771462996,-0.29593000673804865,0.12964705895621711,0.013283356697741236,0.06274592296606081,0.005102746711368301,-0.11329567364924704,0.014874200798118126,0.03681739827259161,BLACK
6433,4,27,6,175,0,7,-0.4314243802756006,-0.42991589303444466,0.04746417742400685,-0.4935895612184993,0.43691938361728117,-0.08499757441178575,-0.15481311891285485,-0.09940580934034833,-0.007870415218792354,0.050771475139204464,BLACK
1262,5,23,6,220,1,1,-0.2792892201153503,0.6579526771462996,-0.29593000673804865,0.12964705895621711,0.013283356697741236,0.06274592296606081,0.005102746711368301,-0.11329567364924704,0.014874200798118126,0.03681739827259161,BLACK
4850,5,27,6,215,2,0,0.3149951209265991,-0.9078593969839079,0.3320211594403137,0.862284424096469,0.8781847593989064,0.60550076631945,0.5131793887361898,0.07485219696277091,0.4397596280555503,-0.21829855755390698,WHITE
6559,5,63,5,200,17,1,0.42375948808453157,-0.3468417283349467,-0.39150527027499016,0.2926941099818842,0.33472253431011373,0.14526882752455375,0.3278093033642699,0.44327507993053983,-0.032643945762551314,0.28718772939509746,WHITE
2371,17,27,6,200,19,0,-0.593828646302675,0.4375487177349687,-0.057646366098618076,0.12594391665041768,-0.028499512814501318,-0.27622256438761833,0.5722601506709342,-0.3291531606941394,0.2645172065650242,-0.10269812064695925,BLACK
5952,2,43,6,230,2,0,-0.4119966635574528,-0.3402926313672161,0.17888799696296415,-0.09990236500991567,-0.2034180380446277,-0.04508573028555275,0.4617127136066189,-0.33509102160182536,0.1578978077938734,-0.09344902078004308,BLACK
7456,20,42,6,213,6,0,0.23088976840446124,-0.7072545279301186,1.0994701933325073,0.7482755304997654,0.17068892515000667,0.26230093521961134,0.8732410127124091,-0.2400964390992733,0.6363461806476649,-0.8067034790047146,WHITE
4432,30,16,6,130,17,2,-0.20891904912582893,-0.6410539456589371,0.045091666865261094,0.01968356677174375,-0.3478269638929027,-0.198706144884635,-0.1846128027935629,0.5186424483032861,0.003162998933394145,-0.07475961657649458,BLACK
6023,10,30,5,180,6,3,0.42498718534943697,-0.09682958043479088,-0.262505510980416,-0.03668863576761746,-0.0921723444678054,-0.018433654178047296,-0.32095292832663214,-0.040070050120094035,0.1285619968046621,0.15392044740296743,WHITE
6615,12,19,6,125,2,3,0.3219472892173021,-0.18263844005592125,-0.5071104616749442,-0.11501000114128679,0.16956495549412126,-0.1944712717707805,-0.07995992415486702,0.39720659952432286,0.05765020549983745,0.01697654223407043,WHITE
2016,2,20,6,160,16,0,0.8140728042263439,1.0147494975483764,1.324299182035228,-0.4961169749678964,0.08822292418223847,0.2076098059196232,0.05263456916661224,0.5617049721745738,-0.07828550518900276,-0.2882663415191461,BLACK
5912,5,22,6,170,18,0,-0.7071540079879656,-0.08383155707262188,0.15382400689195683,0.022619157819029453,-0.478871812697308,-0.023613327064296464,0.0011137752114887393,-0.024534481942105602,-0.6190878392044209,0.2830624460280736,BLACK
238,1,27,6,200,15,1,0.28822015765437986,-0.6530382460757097,1.0981883883792825,-0.026916234923607237,-0.05149876741935741,-0.30079091591967133,0.3106904124676342,0.043936892922182454,-0.07085084418241365,0.36787376007742695,BLACK
7585,4,15,6,150,22,0,-0.00018812764596019867,0.2809098372984835,-0.5308436742141545,-0.3469027689712417,0.567555286041328,0.004831606337963886,0.16307364644454525,-0.07488634947098549,-0.017621520011932047,-0.01745754964262582,BLACK
7552,20,17,6,150,22,2,-0.7562130053908614,-0.07953568685266725,0.09763265358609106,0.003207331174975759,-0.7293575694885042,0.09861857434185793,-0.11085077852755368,0.14942227912502287,0.4501420991547995,-0.31952869168586107,OTHER
5437,1,19,6,150,20,0,-0.4979980659649092,-0.4239461892477727,0.07649474416540995,-0.10239577462995274,0.9289045431710461,-0.3325089322423454,0.2040026895914925,0.10882474029476254,0.1433564779064777,0.29306658884575604,BLACK
4050,5,16,6,160,11,1,0.33383810744616244,-0.10631360613774508,-0.3625230096184041,0.20533318342069623,-0.3117259155211716,-0.15333687642689103,-0.20258622486944594,0.4549910323336685,0.09365653271011215,0.030971456124230138,WHITE
6531,20,38,6,155,2,1,-0.11647547372347197,0.5761260948755982,-0.27168106451207447,0.08480700333774868,-0.10650793340109269,0.1646595959192437,0.025142658723000078,-0.287877347728152,-0.7508983139203963,0.12288629487754113,WHITE
5781,18,41,6,175,3,0,-0.1918899941755187,-0.661188752995041,0.0024232494372001382,-0.19086493801701854,-0.6241320532590068,-0.2539567752191943,-0.29345306935630733,0.3478143751881131,0.6344680980702441,-0.30336372802400047,WHITE
4245,9,41,5,180,18,1,0.2461312915845174,-0.02479091051850963,0.4695075917536114,-0.15344833285561676,0.5997676887676583,0.2890707093828475,0.10815054619371976,0.12985630271284965,0.03465701335014603,0.30450829025548126,WHITE
2244,1,18,6,180,16,2,-0.4627612622575127,-0.2378577723921948,0.07414373592219263,-0.05468632859843572,0.07233777247310634,-0.03586274679094386,-0.11707041058285324,0.25374825610633095,-0.22907356059576103,-0.3240898261006303,BLACK
4979,15,56,5,175,0,1,-0.30436329455764877,-0.6386959447450492,0.2152959568010631,-0.2990199217300886,0.8433298185871761,0.7259110222611713,-0.9147993885329007,-0.4970850600001218,0.09245229452020866,0.1338566765035157,BLACK
6013,1,26,6,130,13,5,0.19383719662955667,-0.7823615410700511,0.30112476911291225,-0.19778693135963113,-0.39719830022475056,-0.3950376188256793,0.08682940748762362,-0.6600987655338086,-0.7356860493297965,0.20797872240634863,BLACK
4993,11,26,6,140,0,1,0.11817499237489439,-0.8250633931873127,0.33180392464952696,-0.40781297917101655,-0.7805965448923007,0.08760434899885562,0.35956804964032035,-0.578247962701973,0.7104950322427623,0.21932882389347647,BLACK
676,1,34,6,165,19,2,-0.7253206826486696,0.06581643291046446,0.12241067609378595,0.0902940648335048,-0.11678964919791579,0.29677285920221347,0.03999179362258507,0.12055890242376704,-0.4034670084747438,-0.35683180408961235,OTHER
1210,4,40,6,200,19,4,0.7671575179154535,0.13580987772747277,0.23929799474641927,-0.046020916204207826,0.3692453047254138,0.8477840222555435,-0.8923232247996236,-0.14334993865526208,0.22196984554265786,-0.004837772336567849,WHITE
5838,15,60,6,160,8,4,0.5088205708566164,-0.18987634542132176,-0.21258162516171394,0.2764410517788736,0.43094735037320764,0.8004753747718623,-0.9205701889020974,-0.1423796681425338,-0.02832476604358026,-0.1518505663627158,WHITE
5002,15,20,5,170,23,0,0.011702690582900091,0.3572346712166597,-0.38625622215761446,-0.026559584409258725,0.08626441502603505,0.04596600168185335,0.04044734572996639,-0.01710191666163988,0.018384807198342658,-0.003462635752466111,BLACK
7595,5,42,6,180,16,1,0.11886967478567832,0.11812287423579988,-0.3733141315772411,-0.2345959329229462,0.31397388134239623,-0.04085085717169824,0.5663655922453148,-0.45652687038078854,0.21238501436031673,-0.0017128619694780928,BLACK
2727,6,37,6,150,0,2,-0.24237572199804058,0.3990146260864525,-0.4119010575260532,0.07906226805070753,0.06433943926462393,0.15810407779027175,0.10264236667388657,0.1988145034612327,-0.1266757934156071,0.000811578572209835,BLACK
5223,5,23,6,160,9,0,-0.19396696143346137,0.5774657657225335,-0.2858131425699677,0.07662142662723032,-0.24084732684956048,-0.028964187383551717,-0.27922869824007873,-0.07692498996606671,0.4892144659175823,-0.4066828308223538,BLACK
